# boron_feed,boron_limit,LCOW,SEC,Recovery,RO1_Boron_rej,RO1_Feed_pH,HCl dose,RO2_Boron_rej,RO2_Feed_pH,NaOH dose,Mem Area RO1,Mem Area RO2,P1,P2
5.500000e-03,3.000000e-04,9.252694e-01,5.105542e+00,5.933592e-01,5.419866e-01,5.500000e+00,6.034157e+01,9.317303e-01,1.088597e+01,5.606255e+01,1.072710e+02,7.060672e+01,6.902483e+06,6.902483e+06
5.500000e-03,5.000000e-04,9.106920e-01,5.103409e+00,5.927740e-01,5.419866e-01,5.500000e+00,6.034157e+01,8.816658e-01,1.045749e+01,3.266013e+01,1.074147e+02,7.054607e+01,6.892590e+06,6.892590e+06
5.500000e-03,1.000000e-03,8.993667e-01,5.101756e+00,5.923171e-01,5.419866e-01,5.500000e+00,6.034157e+01,7.370351e-01,9.457187e+00,1.448165e+01,1.075268e+02,7.049870e+01,6.884886e+06,6.884886e+06
5.500000e-03,2.400000e-03,8.909663e-01,5.100532e+00,5.919768e-01,5.419866e-01,5.500000e+00,6.034157e+01,5.066057e-01,7.794960e+00,1.000004e+00,1.076102e+02,7.046342e+01,6.879161e+06,6.879161e+06
6.000000e-03,3.000000e-04,9.285485e-01,5.106023e+00,5.934903e-01,5.419866e-01,5.500000e+00,6.034157e+01,9.377188e-01,1.094451e+01,6.132740e+01,1.072388e+02,7.062031e+01,6.904706e+06,6.904706e+06
6.000000e-03,5.000000e-04,9.126377e-01,5.103693e+00,5.928523e-01,5.419866e-01,5.500000e+00,6.034157e+01,8.924234e-01,1.054279e+01,3.578349e+01,1.073955e+02,7.055418e+01,6.893912e+06,6.893912e+06
6.000000e-03,1.000000e-03,9.007812e-01,5.101962e+00,5.923743e-01,5.419866e-01,5.500000e+00,6.034157e+01,7.633316e-01,9.628632e+00,1.675196e+01,1.075128e+02,7.050463e+01,6.885849e+06,6.885849e+06
6.000000e-03,2.400000e-03,8.909663e-01,5.100532e+00,5.919768e-01,5.419866e-01,5.500000e+00,6.034157e+01,5.066057e-01,7.794960e+00,1.000004e+00,1.076102e+02,7.046342e+01,6.879161e+06,6.879161e+06
6.500000e-03,3.000000e-04,9.317828e-01,5.106497e+00,5.936195e-01,5.419866e-01,5.500000e+00,6.034157e+01,9.427415e-01,1.099544e+01,6.652055e+01,1.072071e+02,7.063370e+01,6.906896e+06,6.906896e+06
6.500000e-03,5.000000e-04,9.146050e-01,5.103981e+00,5.929314e-01,5.419866e-01,5.500000e+00,6.034157e+01,9.013882e-01,1.061619e+01,3.894149e+01,1.073760e+02,7.056238e+01,6.895248e+06,6.895248e+06
6.500000e-03,1.000000e-03,9.019858e-01,5.102138e+00,5.924229e-01,5.419866e-01,5.500000e+00,6.034157e+01,7.848469e-01,9.770586e+00,1.868548e+01,1.075008e+02,7.050967e+01,6.886669e+06,6.886669e+06
6.500000e-03,2.400000e-03,8.909663e-01,5.100532e+00,5.919768e-01,5.419866e-01,5.500000e+00,6.034157e+01,5.066057e-01,7.794960e+00,1.000004e+00,1.076102e+02,7.046342e+01,6.879161e+06,6.879161e+06
7.000000e-03,3.000000e-04,9.349496e-01,5.106962e+00,5.937459e-01,5.419866e-01,5.500000e+00,6.034157e+01,9.470145e-01,1.104027e+01,7.160552e+01,1.071761e+02,7.064680e+01,6.909040e+06,6.909040e+06
7.000000e-03,5.000000e-04,9.165761e-01,5.104269e+00,5.930106e-01,5.419866e-01,5.500000e+00,6.034157e+01,9.089737e-01,1.068023e+01,4.210577e+01,1.073566e+02,7.057059e+01,6.896586e+06,6.896586e+06
7.000000e-03,1.000000e-03,9.030632e-01,5.102295e+00,5.924664e-01,5.419866e-01,5.500000e+00,6.034157e+01,8.027763e-01,9.890717e+00,2.041477e+01,1.074901e+02,7.051418e+01,6.887402e+06,6.887402e+06
7.000000e-03,2.400000e-03,8.909663e-01,5.100532e+00,5.919768e-01,5.419866e-01,5.500000e+00,6.034157e+01,5.066057e-01,7.794960e+00,1.000004e+00,1.076102e+02,7.046342e+01,6.879161e+06,6.879161e+06
7.500000e-03,3.000000e-04,9.380553e-01,5.107417e+00,5.938696e-01,5.419866e-01,5.500000e+00,6.034157e+01,9.506941e-01,1.108014e+01,7.659267e+01,1.071457e+02,7.065962e+01,6.911141e+06,6.911141e+06
7.500000e-03,5.000000e-04,9.185791e-01,5.104562e+00,5.930911e-01,5.419866e-01,5.500000e+00,6.034157e+01,9.154756e-01,1.073673e+01,4.532145e+01,1.073369e+02,7.057893e+01,6.897946e+06,6.897946e+06
7.500000e-03,1.000000e-03,9.040675e-01,5.102442e+00,5.925070e-01,5.419866e-01,5.500000e+00,6.034157e+01,8.179474e-01,9.994131e+00,2.202661e+01,1.074802e+02,7.051839e+01,6.888085e+06,6.888085e+06
7.500000e-03,2.400000e-03,8.909663e-01,5.100532e+00,5.919768e-01,5.419866e-01,5.500000e+00,6.034157e+01,5.066057e-01,7.794960e+00,1.000004e+00,1.076102e+02,7.046342e+01,6.879161e+06,6.879161e+06
8.000000e-03,3.000000e-04,9.410889e-01,5.107863e+00,5.939904e-01,5.419866e-01,5.500000e+00,6.034157e+01,9.538958e-01,1.111590e+01,8.146418e+01,1.071160e+02,7.067213e+01,6.913192e+06,6.913192e+06
8.000000e-03,5.000000e-04,9.206071e-01,5.104859e+00,5.931724e-01,5.419866e-01,5.500000e+00,6.034157e+01,9.211105e-01,1.078706e+01,4.857716e+01,1.073169e+02,7.058736e+01,6.899322e+06,6.899322e+06
8.000000e-03,1.000000e-03,9.050235e-01,5.102581e+00,5.925456e-01,5.419866e-01,5.500000e+00,6.034157e+01,8.309511e-01,1.008439e+01,2.356113e+01,1.074707e+02,7.052239e+01,6.888735e+06,6.888735e+06
8.000000e-03,2.400000e-03,8.909663e-01,5.100532e+00,5.919768e-01,5.419866e-01,5.500000e+00,6.034157e+01,5.066057e-01,7.794960e+00,1.000004e+00,1.076102e+02,7.046342e+01,6.879161e+06,6.879161e+06
8.500000e-03,3.000000e-04,9.440493e-01,5.108298e+00,5.941080e-01,5.419866e-01,5.500000e+00,6.034157e+01,9.567070e-01,1.114822e+01,8.621841e+01,1.070871e+02,7.068433e+01,6.915193e+06,6.915193e+06
8.500000e-03,5.000000e-04,9.226159e-01,5.105153e+00,5.932529e-01,5.419866e-01,5.500000e+00,6.034157e+01,9.260411e-01,1.083228e+01,5.180224e+01,1.072971e+02,7.059571e+01,6.900684e+06,6.900684e+06
