# boron_feed,boron_limit,LCOW,SEC,Recovery,RO1_Boron_rej,RO1_Feed_pH,HCl dose,RO2_Boron_rej,RO2_Feed_pH,NaOH dose,Mem Area RO1,Mem Area RO2,P1,P2
4.000000e-03,5.000000e-04,9.020057e-01,5.102141e+00,5.924237e-01,5.109595e-01,5.500000e+00,6.034157e+01,8.507400e-01,9.772870e+00,1.871741e+01,1.075006e+02,7.050976e+01,6.886682e+06,6.886682e+06
4.000000e-03,1.000000e-03,8.909663e-01,5.100532e+00,5.919768e-01,5.109595e-01,5.500000e+00,6.034157e+01,6.555404e-01,7.794960e+00,1.000004e+00,1.076102e+02,7.046342e+01,6.879161e+06,6.879161e+06
4.000000e-03,2.400000e-03,8.909663e-01,5.100532e+00,5.919768e-01,5.109595e-01,5.500000e+00,6.034157e+01,6.555404e-01,7.794960e+00,1.000004e+00,1.076102e+02,7.046342e+01,6.879161e+06,6.879161e+06
4.500000e-03,3.000000e-04,9.055423e-01,5.102657e+00,5.925665e-01,5.109595e-01,5.500000e+00,6.034157e+01,9.253700e-01,1.012948e+01,2.439385e+01,1.074656e+02,7.052455e+01,6.889088e+06,6.889088e+06
4.500000e-03,5.000000e-04,9.027563e-01,5.102250e+00,5.924541e-01,5.109595e-01,5.500000e+00,6.034157e+01,8.693975e-01,9.857325e+00,1.992207e+01,1.074932e+02,7.051290e+01,6.887193e+06,6.887193e+06
4.500000e-03,1.000000e-03,8.953787e-01,5.101174e+00,5.921557e-01,5.109595e-01,5.500000e+00,6.034157e+01,7.014799e-01,8.941651e+00,8.081270e+00,1.075664e+02,7.048196e+01,6.882169e+06,6.882169e+06
4.500000e-03,2.400000e-03,8.909663e-01,5.100532e+00,5.919768e-01,5.109595e-01,5.500000e+00,6.034157e+01,6.555404e-01,7.794960e+00,1.000004e+00,1.076102e+02,7.046342e+01,6.879161e+06,6.879161e+06
5.000000e-03,3.000000e-04,9.060919e-01,5.102737e+00,5.925887e-01,5.109595e-01,5.500000e+00,6.034157e+01,9.333094e-01,1.017434e+01,2.527600e+01,1.074602e+02,7.052685e+01,6.889462e+06,6.889462e+06
5.000000e-03,5.000000e-04,9.033768e-01,5.102341e+00,5.924791e-01,5.109595e-01,5.500000e+00,6.034157e+01,8.839089e-01,9.923942e+00,2.091811e+01,1.074870e+02,7.051550e+01,6.887615e+06,6.887615e+06
5.000000e-03,1.000000e-03,8.973842e-01,5.101467e+00,5.922369e-01,5.109595e-01,5.500000e+00,6.034157e+01,7.387949e-01,9.211697e+00,1.129992e+01,1.075465e+02,7.049038e+01,6.883535e+06,6.883535e+06
5.000000e-03,2.400000e-03,8.909663e-01,5.100532e+00,5.919768e-01,5.109595e-01,5.500000e+00,6.034157e+01,6.555404e-01,7.794960e+00,1.000004e+00,1.076102e+02,7.046342e+01,6.879161e+06,6.879161e+06
5.500000e-03,3.000000e-04,9.065977e-01,5.102811e+00,5.926091e-01,5.109595e-01,5.500000e+00,6.034157e+01,9.397219e-01,1.021313e+01,2.608789e+01,1.074552e+02,7.052897e+01,6.889806e+06,6.889806e+06
5.500000e-03,5.000000e-04,9.039101e-01,5.102419e+00,5.925006e-01,5.109595e-01,5.500000e+00,6.034157e+01,8.955180e-01,9.978496e+00,2.177407e+01,1.074818e+02,7.051773e+01,6.887978e+06,6.887978e+06
5.500000e-03,1.000000e-03,8.987122e-01,5.101660e+00,5.922906e-01,5.109595e-01,5.500000e+00,6.034157e+01,7.678177e-01,9.377063e+00,1.343128e+01,1.075333e+02,7.049595e+01,6.884440e+06,6.884440e+06
5.500000e-03,2.400000e-03,8.909663e-01,5.100532e+00,5.919768e-01,5.109595e-01,5.500000e+00,6.034157e+01,6.555404e-01,7.794960e+00,1.000004e+00,1.076102e+02,7.046342e+01,6.879161e+06,6.879161e+06
6.000000e-03,3.000000e-04,9.070731e-01,5.102880e+00,5.926282e-01,5.109595e-01,5.500000e+00,6.034157e+01,9.450095e-01,1.024752e+01,2.685107e+01,1.074505e+02,7.053095e+01,6.890129e+06,6.890129e+06
6.000000e-03,5.000000e-04,9.043788e-01,5.102487e+00,5.925196e-01,5.109595e-01,5.500000e+00,6.034157e+01,9.050164e-01,1.002444e+01,2.252637e+01,1.074771e+02,7.051969e+01,6.888297e+06,6.888297e+06
