# Temperature,Flow,Enthalpy,Vap Pressure,Osmotic Pressure,Diffusivity,Density,Viscosity
3.364833e+02,1.558333e-01,2.648600e+05,5.075950e+04,1.546146e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.364833e+02,1.662500e-01,2.648600e+05,5.059911e+04,1.649498e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.364833e+02,1.766667e-01,2.648600e+05,5.043973e+04,1.752850e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.364833e+02,1.870833e-01,2.648600e+05,5.028135e+04,1.856202e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.364833e+02,1.975000e-01,2.648600e+05,5.012397e+04,1.959554e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.364833e+02,2.079167e-01,2.648600e+05,4.996756e+04,2.062906e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.364833e+02,2.183333e-01,2.648600e+05,4.981213e+04,2.166258e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.364833e+02,2.287500e-01,2.648600e+05,4.965766e+04,2.269610e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.364833e+02,2.391667e-01,2.648600e+05,4.950415e+04,2.372962e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.364833e+02,2.495833e-01,2.648600e+05,4.935158e+04,2.476314e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.364833e+02,2.600000e-01,2.648600e+05,4.919995e+04,2.579667e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.419000e+02,1.000000e-02,2.875125e+05,5.889727e+04,1.008151e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.419000e+02,2.041667e-02,2.875125e+05,5.870256e+04,2.058309e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.419000e+02,3.083333e-02,2.875125e+05,5.850912e+04,3.108467e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.419000e+02,4.125000e-02,2.875125e+05,5.831696e+04,4.158625e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.419000e+02,5.166667e-02,2.875125e+05,5.812605e+04,5.208782e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.419000e+02,6.208333e-02,2.875125e+05,5.793639e+04,6.258940e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.419000e+02,7.250000e-02,2.875125e+05,5.774797e+04,7.309098e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.419000e+02,8.291667e-02,2.875125e+05,5.756077e+04,8.359255e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.419000e+02,9.333333e-02,2.875125e+05,5.737477e+04,9.409413e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.419000e+02,1.037500e-01,2.875125e+05,5.718997e+04,1.045957e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.419000e+02,1.141667e-01,2.875125e+05,5.700637e+04,1.150973e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.419000e+02,1.245833e-01,2.875125e+05,5.682393e+04,1.255989e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.419000e+02,1.350000e-01,2.875125e+05,5.664266e+04,1.361004e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.419000e+02,1.454167e-01,2.875125e+05,5.646254e+04,1.466020e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.419000e+02,1.558333e-01,2.875125e+05,5.628357e+04,1.571036e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.419000e+02,1.662500e-01,2.875125e+05,5.610572e+04,1.676052e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.419000e+02,1.766667e-01,2.875125e+05,5.592900e+04,1.781067e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.419000e+02,1.870833e-01,2.875125e+05,5.575338e+04,1.886083e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.419000e+02,1.975000e-01,2.875125e+05,5.557887e+04,1.991099e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.419000e+02,2.079167e-01,2.875125e+05,5.540544e+04,2.096115e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.419000e+02,2.183333e-01,2.875125e+05,5.523310e+04,2.201131e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.419000e+02,2.287500e-01,2.875125e+05,5.506182e+04,2.306146e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.419000e+02,2.391667e-01,2.875125e+05,5.489160e+04,2.411162e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.419000e+02,2.495833e-01,2.875125e+05,5.472243e+04,2.516178e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.419000e+02,2.600000e-01,2.875125e+05,5.455430e+04,2.621194e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.473167e+02,1.000000e-02,3.101650e+05,6.504873e+04,1.024123e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.473167e+02,2.041667e-02,3.101650e+05,6.483368e+04,2.090919e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.473167e+02,3.083333e-02,3.101650e+05,6.462004e+04,3.157714e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.473167e+02,4.125000e-02,3.101650e+05,6.440780e+04,4.224509e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.473167e+02,5.166667e-02,3.101650e+05,6.419696e+04,5.291304e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.473167e+02,6.208333e-02,3.101650e+05,6.398749e+04,6.358099e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.473167e+02,7.250000e-02,3.101650e+05,6.377939e+04,7.424895e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.473167e+02,8.291667e-02,3.101650e+05,6.357263e+04,8.491690e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.473167e+02,9.333333e-02,3.101650e+05,6.336721e+04,9.558485e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.473167e+02,1.037500e-01,3.101650e+05,6.316311e+04,1.062528e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.473167e+02,1.141667e-01,3.101650e+05,6.296033e+04,1.169208e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.473167e+02,1.245833e-01,3.101650e+05,6.275884e+04,1.275887e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.473167e+02,1.350000e-01,3.101650e+05,6.255864e+04,1.382567e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.473167e+02,1.454167e-01,3.101650e+05,6.235971e+04,1.489246e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.473167e+02,1.558333e-01,3.101650e+05,6.216204e+04,1.595926e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.473167e+02,1.662500e-01,3.101650e+05,6.196562e+04,1.702605e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.473167e+02,1.766667e-01,3.101650e+05,6.177044e+04,1.809285e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.473167e+02,1.870833e-01,3.101650e+05,6.157648e+04,1.915964e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.473167e+02,1.975000e-01,3.101650e+05,6.138374e+04,2.022644e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.473167e+02,2.079167e-01,3.101650e+05,6.119220e+04,2.129323e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.473167e+02,2.183333e-01,3.101650e+05,6.100185e+04,2.236003e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.473167e+02,2.287500e-01,3.101650e+05,6.081268e+04,2.342682e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.473167e+02,2.391667e-01,3.101650e+05,6.062469e+04,2.449362e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.473167e+02,2.495833e-01,3.101650e+05,6.043785e+04,2.556041e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.473167e+02,2.600000e-01,3.101650e+05,6.025216e+04,2.662721e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.527333e+02,1.000000e-02,3.328175e+05,7.157460e+04,1.040095e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.527333e+02,2.041667e-02,3.328175e+05,7.133797e+04,2.123528e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.527333e+02,3.083333e-02,3.328175e+05,7.110290e+04,3.206961e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.527333e+02,4.125000e-02,3.328175e+05,7.086937e+04,4.290393e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.527333e+02,5.166667e-02,3.328175e+05,7.063738e+04,5.373826e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.527333e+02,6.208333e-02,3.328175e+05,7.040690e+04,6.457259e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.527333e+02,7.250000e-02,3.328175e+05,7.017791e+04,7.540691e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.527333e+02,8.291667e-02,3.328175e+05,6.995041e+04,8.624124e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.527333e+02,9.333333e-02,3.328175e+05,6.972438e+04,9.707557e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.527333e+02,1.037500e-01,3.328175e+05,6.949981e+04,1.079099e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.527333e+02,1.141667e-01,3.328175e+05,6.927668e+04,1.187442e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.527333e+02,1.245833e-01,3.328175e+05,6.905498e+04,1.295785e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.527333e+02,1.350000e-01,3.328175e+05,6.883469e+04,1.404129e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.527333e+02,1.454167e-01,3.328175e+05,6.861580e+04,1.512472e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.527333e+02,1.558333e-01,3.328175e+05,6.839831e+04,1.620815e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.527333e+02,1.662500e-01,3.328175e+05,6.818218e+04,1.729159e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.527333e+02,1.766667e-01,3.328175e+05,6.796742e+04,1.837502e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.527333e+02,1.870833e-01,3.328175e+05,6.775400e+04,1.945845e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.527333e+02,1.975000e-01,3.328175e+05,6.754192e+04,2.054188e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.527333e+02,2.079167e-01,3.328175e+05,6.733117e+04,2.162532e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.527333e+02,2.183333e-01,3.328175e+05,6.712173e+04,2.270875e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.527333e+02,2.287500e-01,3.328175e+05,6.691358e+04,2.379218e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.527333e+02,2.391667e-01,3.328175e+05,6.670672e+04,2.487561e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.527333e+02,2.495833e-01,3.328175e+05,6.650114e+04,2.595905e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.527333e+02,2.600000e-01,3.328175e+05,6.629682e+04,2.704248e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.581500e+02,1.000000e-02,3.554700e+05,7.847755e+04,1.056067e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.581500e+02,2.041667e-02,3.554700e+05,7.821810e+04,2.156138e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.581500e+02,3.083333e-02,3.554700e+05,7.796036e+04,3.256208e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.581500e+02,4.125000e-02,3.554700e+05,7.770431e+04,4.356278e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.581500e+02,5.166667e-02,3.554700e+05,7.744994e+04,5.456348e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.581500e+02,6.208333e-02,3.554700e+05,7.719723e+04,6.556418e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.581500e+02,7.250000e-02,3.554700e+05,7.694616e+04,7.656488e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.581500e+02,8.291667e-02,3.554700e+05,7.669672e+04,8.756558e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.581500e+02,9.333333e-02,3.554700e+05,7.644890e+04,9.856629e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.581500e+02,1.037500e-01,3.554700e+05,7.620266e+04,1.095670e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.581500e+02,1.141667e-01,3.554700e+05,7.595801e+04,1.205677e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.581500e+02,1.245833e-01,3.554700e+05,7.571493e+04,1.315684e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.581500e+02,1.350000e-01,3.554700e+05,7.547340e+04,1.425691e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.581500e+02,1.454167e-01,3.554700e+05,7.523340e+04,1.535698e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.581500e+02,1.558333e-01,3.554700e+05,7.499492e+04,1.645705e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.581500e+02,1.662500e-01,3.554700e+05,7.475795e+04,1.755712e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.581500e+02,1.766667e-01,3.554700e+05,7.452248e+04,1.865719e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.581500e+02,1.870833e-01,3.554700e+05,7.428848e+04,1.975726e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.581500e+02,1.975000e-01,3.554700e+05,7.405595e+04,2.085733e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.581500e+02,2.079167e-01,3.554700e+05,7.382487e+04,2.195740e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.581500e+02,2.183333e-01,3.554700e+05,7.359523e+04,2.305747e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.581500e+02,2.287500e-01,3.554700e+05,7.336701e+04,2.415754e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.581500e+02,2.391667e-01,3.554700e+05,7.314020e+04,2.525761e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.581500e+02,2.495833e-01,3.554700e+05,7.291479e+04,2.635768e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.581500e+02,2.600000e-01,3.554700e+05,7.269076e+04,2.745775e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.635667e+02,1.000000e-02,3.781225e+05,8.575942e+04,1.072039e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.635667e+02,2.041667e-02,3.781225e+05,8.547589e+04,2.188747e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.635667e+02,3.083333e-02,3.781225e+05,8.519423e+04,3.305455e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.635667e+02,4.125000e-02,3.781225e+05,8.491443e+04,4.422162e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.635667e+02,5.166667e-02,3.781225e+05,8.463645e+04,5.538870e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.635667e+02,6.208333e-02,3.781225e+05,8.436029e+04,6.655578e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.635667e+02,7.250000e-02,3.781225e+05,8.408593e+04,7.772285e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.635667e+02,8.291667e-02,3.781225e+05,8.381335e+04,8.888993e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.635667e+02,9.333333e-02,3.781225e+05,8.354252e+04,1.000570e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.635667e+02,1.037500e-01,3.781225e+05,8.327344e+04,1.112241e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.635667e+02,1.141667e-01,3.781225e+05,8.300609e+04,1.223912e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.635667e+02,1.245833e-01,3.781225e+05,8.274045e+04,1.335582e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.635667e+02,1.350000e-01,3.781225e+05,8.247651e+04,1.447253e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.635667e+02,1.454167e-01,3.781225e+05,8.221424e+04,1.558924e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.635667e+02,1.558333e-01,3.781225e+05,8.195364e+04,1.670595e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.635667e+02,1.662500e-01,3.781225e+05,8.169468e+04,1.782265e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.635667e+02,1.766667e-01,3.781225e+05,8.143736e+04,1.893936e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.635667e+02,1.870833e-01,3.781225e+05,8.118165e+04,2.005607e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.635667e+02,1.975000e-01,3.781225e+05,8.092754e+04,2.117278e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.635667e+02,2.079167e-01,3.781225e+05,8.067501e+04,2.228948e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.635667e+02,2.183333e-01,3.781225e+05,8.042406e+04,2.340619e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.635667e+02,2.287500e-01,3.781225e+05,8.017467e+04,2.452290e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.635667e+02,2.391667e-01,3.781225e+05,7.992681e+04,2.563961e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.635667e+02,2.495833e-01,3.781225e+05,7.968049e+04,2.675631e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.635667e+02,2.600000e-01,3.781225e+05,7.943568e+04,2.787302e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.689833e+02,1.000000e-02,4.007750e+05,9.342122e+04,1.088011e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.689833e+02,2.041667e-02,4.007750e+05,9.311236e+04,2.221356e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.689833e+02,3.083333e-02,4.007750e+05,9.280554e+04,3.354702e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.689833e+02,4.125000e-02,4.007750e+05,9.250074e+04,4.488047e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.689833e+02,5.166667e-02,4.007750e+05,9.219793e+04,5.621392e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.689833e+02,6.208333e-02,4.007750e+05,9.189710e+04,6.754737e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.689833e+02,7.250000e-02,4.007750e+05,9.159822e+04,7.888082e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.689833e+02,8.291667e-02,4.007750e+05,9.130128e+04,9.021427e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.689833e+02,9.333333e-02,4.007750e+05,9.100626e+04,1.015477e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.689833e+02,1.037500e-01,4.007750e+05,9.071315e+04,1.128812e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.689833e+02,1.141667e-01,4.007750e+05,9.042191e+04,1.242146e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.689833e+02,1.245833e-01,4.007750e+05,9.013254e+04,1.355481e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.689833e+02,1.350000e-01,4.007750e+05,8.984501e+04,1.468815e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.689833e+02,1.454167e-01,4.007750e+05,8.955931e+04,1.582150e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.689833e+02,1.558333e-01,4.007750e+05,8.927543e+04,1.695484e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.689833e+02,1.662500e-01,4.007750e+05,8.899334e+04,1.808819e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.689833e+02,1.766667e-01,4.007750e+05,8.871302e+04,1.922153e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.689833e+02,1.870833e-01,4.007750e+05,8.843447e+04,2.035488e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.689833e+02,1.975000e-01,4.007750e+05,8.815765e+04,2.148822e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.689833e+02,2.079167e-01,4.007750e+05,8.788257e+04,2.262157e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.689833e+02,2.183333e-01,4.007750e+05,8.760920e+04,2.375491e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.689833e+02,2.287500e-01,4.007750e+05,8.733752e+04,2.488826e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.689833e+02,2.391667e-01,4.007750e+05,8.706753e+04,2.602160e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.689833e+02,2.495833e-01,4.007750e+05,8.679919e+04,2.715495e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.689833e+02,2.600000e-01,4.007750e+05,8.653251e+04,2.828829e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.744000e+02,1.000000e-02,4.234275e+05,1.014632e+05,1.103983e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.744000e+02,2.041667e-02,4.234275e+05,1.011278e+05,2.253966e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.744000e+02,3.083333e-02,4.234275e+05,1.007945e+05,3.403948e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.744000e+02,4.125000e-02,4.234275e+05,1.004635e+05,4.553931e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.744000e+02,5.166667e-02,4.234275e+05,1.001346e+05,5.703914e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.744000e+02,6.208333e-02,4.234275e+05,9.980789e+04,6.853896e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.744000e+02,7.250000e-02,4.234275e+05,9.948329e+04,8.003879e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.744000e+02,8.291667e-02,4.234275e+05,9.916079e+04,9.153861e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.744000e+02,9.333333e-02,4.234275e+05,9.884037e+04,1.030384e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.744000e+02,1.037500e-01,4.234275e+05,9.852202e+04,1.145383e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.744000e+02,1.141667e-01,4.234275e+05,9.820572e+04,1.260381e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.744000e+02,1.245833e-01,4.234275e+05,9.789143e+04,1.375379e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.744000e+02,1.350000e-01,4.234275e+05,9.757916e+04,1.490377e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.744000e+02,1.454167e-01,4.234275e+05,9.726887e+04,1.605376e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.744000e+02,1.558333e-01,4.234275e+05,9.696054e+04,1.720374e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.744000e+02,1.662500e-01,4.234275e+05,9.665417e+04,1.835372e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.744000e+02,1.766667e-01,4.234275e+05,9.634972e+04,1.950370e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.744000e+02,1.870833e-01,4.234275e+05,9.604719e+04,2.065369e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.744000e+02,1.975000e-01,4.234275e+05,9.574655e+04,2.180367e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.744000e+02,2.079167e-01,4.234275e+05,9.544778e+04,2.295365e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.744000e+02,2.183333e-01,4.234275e+05,9.515088e+04,2.410364e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.744000e+02,2.287500e-01,4.234275e+05,9.485582e+04,2.525362e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.744000e+02,2.391667e-01,4.234275e+05,9.456258e+04,2.640360e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.744000e+02,2.495833e-01,4.234275e+05,9.427114e+04,2.755358e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.744000e+02,2.600000e-01,4.234275e+05,9.398150e+04,2.870357e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.798167e+02,1.000000e-02,4.460800e+05,1.098849e+05,1.119955e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.798167e+02,2.041667e-02,4.460800e+05,1.095217e+05,2.286575e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.798167e+02,3.083333e-02,4.460800e+05,1.091608e+05,3.453195e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.798167e+02,4.125000e-02,4.460800e+05,1.088022e+05,4.619815e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.798167e+02,5.166667e-02,4.460800e+05,1.084461e+05,5.786436e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.798167e+02,6.208333e-02,4.460800e+05,1.080922e+05,6.953056e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.798167e+02,7.250000e-02,4.460800e+05,1.077407e+05,8.119676e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.798167e+02,8.291667e-02,4.460800e+05,1.073914e+05,9.286296e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.798167e+02,9.333333e-02,4.460800e+05,1.070444e+05,1.045292e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.798167e+02,1.037500e-01,4.460800e+05,1.066996e+05,1.161954e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.798167e+02,1.141667e-01,4.460800e+05,1.063571e+05,1.278616e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.798167e+02,1.245833e-01,4.460800e+05,1.060167e+05,1.395278e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.798167e+02,1.350000e-01,4.460800e+05,1.056785e+05,1.511940e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.798167e+02,1.454167e-01,4.460800e+05,1.053425e+05,1.628602e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.798167e+02,1.558333e-01,4.460800e+05,1.050085e+05,1.745264e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.798167e+02,1.662500e-01,4.460800e+05,1.046767e+05,1.861926e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.798167e+02,1.766667e-01,4.460800e+05,1.043470e+05,1.978588e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.798167e+02,1.870833e-01,4.460800e+05,1.040194e+05,2.095250e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.798167e+02,1.975000e-01,4.460800e+05,1.036938e+05,2.211912e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.798167e+02,2.079167e-01,4.460800e+05,1.033702e+05,2.328574e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.798167e+02,2.183333e-01,4.460800e+05,1.030487e+05,2.445236e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.798167e+02,2.287500e-01,4.460800e+05,1.027291e+05,2.561898e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.798167e+02,2.391667e-01,4.460800e+05,1.024115e+05,2.678560e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.798167e+02,2.495833e-01,4.460800e+05,1.020959e+05,2.795222e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.798167e+02,2.600000e-01,4.460800e+05,1.017822e+05,2.911884e+07,1.471871e-09,1.000000e+03,1.055250e-03
3.852333e+02,1.000000e-02,4.687325e+05,1.186853e+05,1.135927e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.852333e+02,2.041667e-02,4.687325e+05,1.182929e+05,2.319185e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.852333e+02,3.083333e-02,4.687325e+05,1.179031e+05,3.502442e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.852333e+02,4.125000e-02,4.687325e+05,1.175159e+05,4.685700e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.852333e+02,5.166667e-02,4.687325e+05,1.171312e+05,5.868957e+06,1.471871e-09,1.000000e+03,1.055250e-03
3.852333e+02,6.208333e-02,4.687325e+05,1.167490e+05,7.052215e+06,1.471871e-09,1.000000e+03,1.055250e-03
