# Temperature,Flow,Enthalpy,Vap Pressure,Osmotic Pressure,Diffusivity,Osmotic Coeff,Density,Viscosity
3.310667e+02,1.766667e-01,1.830778e+05,1.605377e+04,1.730956e+07,1.556942e-09,1.095908e+00,1.098232e+03,7.182422e-04
3.310667e+02,1.870833e-01,1.807604e+05,1.591858e+04,1.868337e+07,1.562925e-09,1.117025e+00,1.103860e+03,7.330358e-04
3.310667e+02,1.975000e-01,1.785919e+05,1.578326e+04,2.010861e+07,1.568220e-09,1.138827e+00,1.109387e+03,7.478478e-04
3.310667e+02,2.079167e-01,1.765783e+05,1.564796e+04,2.158632e+07,1.572809e-09,1.161267e+00,1.114816e+03,7.626701e-04
3.310667e+02,2.183333e-01,1.747256e+05,1.551280e+04,2.311744e+07,1.576690e-09,1.184302e+00,1.120149e+03,7.774953e-04
3.310667e+02,2.287500e-01,1.730397e+05,1.537794e+04,2.470279e+07,1.579873e-09,1.207891e+00,1.125389e+03,7.923166e-04
3.310667e+02,2.391667e-01,1.715266e+05,1.524347e+04,2.634307e+07,1.582378e-09,1.231994e+00,1.130539e+03,8.071274e-04
3.310667e+02,2.495833e-01,1.701919e+05,1.510951e+04,2.803891e+07,1.584233e-09,1.256575e+00,1.135600e+03,8.219217e-04
3.310667e+02,2.600000e-01,1.690409e+05,1.497615e+04,2.979084e+07,1.585472e-09,1.281599e+00,1.140575e+03,8.366941e-04
3.364833e+02,1.000000e-02,2.600148e+05,2.311618e+04,8.168071e+05,1.492524e-09,9.014802e-01,9.890023e+02,4.550591e-04
3.364833e+02,2.041667e-02,2.549523e+05,2.299040e+04,1.669233e+06,1.480427e-09,9.023371e-01,9.966896e+02,4.670471e-04
3.364833e+02,3.083333e-02,2.501363e+05,2.285800e+04,2.528839e+06,1.473451e-09,9.051852e-01,1.004216e+03,4.792624e-04
3.364833e+02,4.125000e-02,2.455355e+05,2.271963e+04,3.400802e+06,1.470623e-09,9.099009e-01,1.011587e+03,4.916834e-04
3.364833e+02,5.166667e-02,2.411253e+05,2.257590e+04,4.289867e+06,1.471106e-09,9.163683e-01,1.018806e+03,5.042898e-04
3.364833e+02,6.208333e-02,2.368864e+05,2.242738e+04,5.200379e+06,1.474184e-09,9.244783e-01,1.025880e+03,5.170626e-04
3.364833e+02,7.250000e-02,2.328041e+05,2.227461e+04,6.136319e+06,1.479242e-09,9.341285e-01,1.032811e+03,5.299843e-04
3.364833e+02,8.291667e-02,2.288679e+05,2.211807e+04,7.101324e+06,1.485760e-09,9.452228e-01,1.039604e+03,5.430385e-04
3.364833e+02,9.333333e-02,2.250702e+05,2.195822e+04,8.098718e+06,1.493297e-09,9.576707e-01,1.046264e+03,5.562099e-04
3.364833e+02,1.037500e-01,2.214065e+05,2.179551e+04,9.131534e+06,1.501482e-09,9.713872e-01,1.052793e+03,5.694841e-04
3.364833e+02,1.141667e-01,2.178744e+05,2.163032e+04,1.020254e+07,1.510008e-09,9.862920e-01,1.059197e+03,5.828480e-04
3.364833e+02,1.245833e-01,2.144734e+05,2.146304e+04,1.131424e+07,1.518617e-09,1.002310e+00,1.065478e+03,5.962891e-04
3.364833e+02,1.350000e-01,2.112045e+05,2.129399e+04,1.246892e+07,1.527102e-09,1.019370e+00,1.071641e+03,6.097959e-04
3.364833e+02,1.454167e-01,2.080701e+05,2.112350e+04,1.366866e+07,1.535295e-09,1.037405e+00,1.077687e+03,6.233575e-04
3.364833e+02,1.558333e-01,2.050733e+05,2.095187e+04,1.491532e+07,1.543063e-09,1.056353e+00,1.083622e+03,6.369640e-04
3.364833e+02,1.662500e-01,2.022181e+05,2.077937e+04,1.621060e+07,1.550304e-09,1.076153e+00,1.089447e+03,6.506060e-04
3.364833e+02,1.766667e-01,1.995092e+05,2.060624e+04,1.755601e+07,1.556942e-09,1.096751e+00,1.095165e+03,6.642747e-04
3.364833e+02,1.870833e-01,1.969514e+05,2.043272e+04,1.895292e+07,1.562925e-09,1.118092e+00,1.100780e+03,6.779621e-04
3.364833e+02,1.975000e-01,1.945500e+05,2.025903e+04,2.040254e+07,1.568220e-09,1.140129e+00,1.106295e+03,6.916604e-04
3.364833e+02,2.079167e-01,1.923103e+05,2.008535e+04,2.190596e+07,1.572809e-09,1.162812e+00,1.111712e+03,7.053628e-04
3.364833e+02,2.183333e-01,1.902379e+05,1.991187e+04,2.346413e+07,1.576690e-09,1.186099e+00,1.117033e+03,7.190625e-04
3.364833e+02,2.287500e-01,1.883380e+05,1.973876e+04,2.507790e+07,1.579873e-09,1.209948e+00,1.122261e+03,7.327535e-04
3.364833e+02,2.391667e-01,1.866160e+05,1.956616e+04,2.674799e+07,1.582378e-09,1.234318e+00,1.127399e+03,7.464301e-04
3.364833e+02,2.495833e-01,1.850770e+05,1.939421e+04,2.847505e+07,1.584233e-09,1.259174e+00,1.132449e+03,7.600869e-04
3.364833e+02,2.600000e-01,1.837261e+05,1.922304e+04,3.025961e+07,1.585472e-09,1.284478e+00,1.137413e+03,7.737190e-04
3.419000e+02,1.000000e-02,2.821294e+05,2.940442e+04,8.265121e+05,1.492524e-09,9.004794e-01,9.860057e+02,4.215014e-04
3.419000e+02,2.041667e-02,2.765292e+05,2.924442e+04,1.688955e+06,1.480427e-09,9.012761e-01,9.936825e+02,4.327638e-04
3.419000e+02,3.083333e-02,2.712062e+05,2.907600e+04,2.558623e+06,1.473451e-09,9.040873e-01,1.001199e+03,4.442272e-04
3.419000e+02,4.125000e-02,2.661266e+05,2.889999e+04,3.440820e+06,1.470623e-09,9.087880e-01,1.008559e+03,4.558718e-04
3.419000e+02,5.166667e-02,2.612635e+05,2.871717e+04,4.340410e+06,1.471106e-09,9.152608e-01,1.015769e+03,4.676794e-04
3.419000e+02,6.208333e-02,2.565955e+05,2.852825e+04,5.261847e+06,1.474184e-09,9.233956e-01,1.022832e+03,4.796328e-04
3.419000e+02,7.250000e-02,2.521059e+05,2.833391e+04,6.209211e+06,1.479242e-09,9.330888e-01,1.029754e+03,4.917162e-04
3.419000e+02,8.291667e-02,2.477825e+05,2.813479e+04,7.186230e+06,1.485760e-09,9.442431e-01,1.036538e+03,5.039149e-04
3.419000e+02,9.333333e-02,2.436161e+05,2.793147e+04,8.196311e+06,1.493297e-09,9.567671e-01,1.043188e+03,5.162149e-04
3.419000e+02,1.037500e-01,2.396006e+05,2.772449e+04,9.242564e+06,1.501482e-09,9.705746e-01,1.049709e+03,5.286035e-04
3.419000e+02,1.141667e-01,2.357322e+05,2.751437e+04,1.032782e+07,1.510008e-09,9.855847e-01,1.056104e+03,5.410686e-04
3.419000e+02,1.245833e-01,2.320092e+05,2.730157e+04,1.145466e+07,1.518617e-09,1.001721e+00,1.062377e+03,5.535992e-04
3.419000e+02,1.350000e-01,2.284314e+05,2.708654e+04,1.262542e+07,1.527102e-09,1.018912e+00,1.068530e+03,5.661848e-04
3.419000e+02,1.454167e-01,2.250001e+05,2.686968e+04,1.384223e+07,1.535295e-09,1.037090e+00,1.074569e+03,5.788156e-04
3.419000e+02,1.558333e-01,2.217174e+05,2.665136e+04,1.510701e+07,1.543063e-09,1.056192e+00,1.080495e+03,5.914828e-04
3.419000e+02,1.662500e-01,2.185865e+05,2.643193e+04,1.642149e+07,1.550304e-09,1.076156e+00,1.086312e+03,6.041778e-04
3.419000e+02,1.766667e-01,2.156111e+05,2.621170e+04,1.778722e+07,1.556942e-09,1.096928e+00,1.092022e+03,6.168928e-04
3.419000e+02,1.870833e-01,2.127953e+05,2.599098e+04,1.920561e+07,1.562925e-09,1.118452e+00,1.097630e+03,6.296204e-04
3.419000e+02,1.975000e-01,2.101436e+05,2.577004e+04,2.067790e+07,1.568220e-09,1.140680e+00,1.103137e+03,6.423540e-04
3.419000e+02,2.079167e-01,2.076608e+05,2.554912e+04,2.220520e+07,1.572809e-09,1.163563e+00,1.108546e+03,6.550871e-04
3.419000e+02,2.183333e-01,2.053516e+05,2.532845e+04,2.378850e+07,1.576690e-09,1.187057e+00,1.113860e+03,6.678139e-04
3.419000e+02,2.287500e-01,2.032210e+05,2.510824e+04,2.542866e+07,1.579873e-09,1.211119e+00,1.119081e+03,6.805289e-04
3.419000e+02,2.391667e-01,2.012737e+05,2.488869e+04,2.712644e+07,1.582378e-09,1.235710e+00,1.124212e+03,6.932269e-04
3.419000e+02,2.495833e-01,1.995143e+05,2.466997e+04,2.888248e+07,1.584233e-09,1.260792e+00,1.129255e+03,7.059032e-04
3.419000e+02,2.600000e-01,1.979475e+05,2.445223e+04,3.069734e+07,1.585472e-09,1.286329e+00,1.134212e+03,7.185535e-04
3.473167e+02,1.000000e-02,3.042371e+05,3.708367e+04,8.357508e+05,1.492524e-09,8.992407e-01,9.828499e+02,3.919230e-04
3.473167e+02,2.041667e-02,2.980746e+05,3.688188e+04,1.707708e+06,1.480427e-09,8.999700e-01,9.905225e+02,4.025241e-04
3.473167e+02,3.083333e-02,2.922204e+05,3.666948e+04,2.586908e+06,1.473451e-09,9.027337e-01,9.980346e+02,4.133056e-04
3.473167e+02,4.125000e-02,2.866383e+05,3.644750e+04,3.478774e+06,1.470623e-09,9.074056e-01,1.005391e+03,4.242496e-04
3.473167e+02,5.166667e-02,2.812988e+05,3.621693e+04,4.388280e+06,1.471106e-09,9.138671e-01,1.012597e+03,4.353393e-04
3.473167e+02,6.208333e-02,2.761786e+05,3.597867e+04,5.319982e+06,1.474184e-09,9.220071e-01,1.019657e+03,4.465591e-04
3.473167e+02,7.250000e-02,2.712592e+05,3.573358e+04,6.278050e+06,1.479242e-09,9.317211e-01,1.026574e+03,4.578946e-04
3.473167e+02,8.291667e-02,2.665262e+05,3.548246e+04,7.266299e+06,1.485760e-09,9.429108e-01,1.033355e+03,4.693322e-04
3.473167e+02,9.333333e-02,2.619690e+05,3.522603e+04,8.288214e+06,1.493297e-09,9.554839e-01,1.040001e+03,4.808593e-04
3.473167e+02,1.037500e-01,2.575800e+05,3.496500e+04,9.346975e+06,1.501482e-09,9.693534e-01,1.046519e+03,4.924642e-04
3.473167e+02,1.141667e-01,2.533541e+05,3.470001e+04,1.044548e+07,1.510008e-09,9.844377e-01,1.052910e+03,5.041360e-04
3.473167e+02,1.245833e-01,2.492881e+05,3.443164e+04,1.158636e+07,1.518617e-09,1.000660e+00,1.059179e+03,5.158645e-04
3.473167e+02,1.350000e-01,2.453807e+05,3.416045e+04,1.277203e+07,1.527102e-09,1.017947e+00,1.065330e+03,5.276402e-04
3.473167e+02,1.454167e-01,2.416322e+05,3.388695e+04,1.400464e+07,1.535295e-09,1.036232e+00,1.071365e+03,5.394543e-04
3.473167e+02,1.558333e-01,2.380436e+05,3.361161e+04,1.528616e+07,1.543063e-09,1.055449e+00,1.077288e+03,5.512985e-04
3.473167e+02,1.662500e-01,2.346172e+05,3.333488e+04,1.661836e+07,1.550304e-09,1.075538e+00,1.083101e+03,5.631652e-04
3.473167e+02,1.766667e-01,2.313557e+05,3.305714e+04,1.800285e+07,1.556942e-09,1.096443e+00,1.088809e+03,5.750472e-04
3.473167e+02,1.870833e-01,2.282627e+05,3.277878e+04,1.944105e+07,1.562925e-09,1.118108e+00,1.094413e+03,5.869379e-04
3.473167e+02,1.975000e-01,2.253419e+05,3.250013e+04,2.093424e+07,1.568220e-09,1.140484e+00,1.099917e+03,5.988310e-04
3.473167e+02,2.079167e-01,2.225973e+05,3.222151e+04,2.248355e+07,1.572809e-09,1.163522e+00,1.105324e+03,6.107209e-04
3.473167e+02,2.183333e-01,2.200331e+05,3.194321e+04,2.409000e+07,1.576690e-09,1.187178e+00,1.110635e+03,6.226022e-04
3.473167e+02,2.287500e-01,2.176536e+05,3.166550e+04,2.575446e+07,1.579873e-09,1.211408e+00,1.115853e+03,6.344699e-04
3.473167e+02,2.391667e-01,2.154631e+05,3.138861e+04,2.747771e+07,1.582378e-09,1.236172e+00,1.120981e+03,6.463193e-04
3.473167e+02,2.495833e-01,2.134658e+05,3.111276e+04,2.926042e+07,1.584233e-09,1.261433e+00,1.126021e+03,6.581462e-04
3.473167e+02,2.600000e-01,2.116657e+05,3.083817e+04,3.110316e+07,1.585472e-09,1.287153e+00,1.130975e+03,6.699466e-04
3.527333e+02,1.000000e-02,3.263395e+05,4.638876e+04,8.445223e+05,1.492524e-09,8.977700e-01,9.795435e+02,3.657113e-04
3.527333e+02,2.041667e-02,3.195882e+05,4.613634e+04,1.725491e+06,1.480427e-09,8.984247e-01,9.872181e+02,3.757066e-04
3.527333e+02,3.083333e-02,3.131765e+05,4.587064e+04,2.613690e+06,1.473451e-09,9.011302e-01,9.947321e+02,3.858668e-04
3.527333e+02,4.125000e-02,3.070659e+05,4.559297e+04,3.514656e+06,1.470623e-09,9.057593e-01,1.002090e+03,3.961752e-04
3.527333e+02,5.166667e-02,3.012248e+05,4.530454e+04,4.433463e+06,1.471106e-09,9.121927e-01,1.009298e+03,4.066163e-04
3.527333e+02,6.208333e-02,2.956274e+05,4.500650e+04,5.374760e+06,1.474184e-09,9.203182e-01,1.016360e+03,4.171759e-04
3.527333e+02,7.250000e-02,2.902533e+05,4.469991e+04,6.342804e+06,1.479242e-09,9.300306e-01,1.023279e+03,4.278404e-04
3.527333e+02,8.291667e-02,2.850866e+05,4.438577e+04,7.341488e+06,1.485760e-09,9.412309e-01,1.030061e+03,4.385974e-04
3.527333e+02,9.333333e-02,2.801149e+05,4.406500e+04,8.374367e+06,1.493297e-09,9.538260e-01,1.036710e+03,4.494353e-04
3.527333e+02,1.037500e-01,2.753290e+05,4.373848e+04,9.444688e+06,1.501482e-09,9.677284e-01,1.043228e+03,4.603431e-04
3.527333e+02,1.141667e-01,2.707223e+05,4.340699e+04,1.055541e+07,1.510008e-09,9.828555e-01,1.049621e+03,4.713109e-04
3.527333e+02,1.245833e-01,2.662906e+05,4.307128e+04,1.170922e+07,1.518617e-09,9.991300e-01,1.055892e+03,4.823292e-04
3.527333e+02,1.350000e-01,2.620313e+05,4.273204e+04,1.290857e+07,1.527102e-09,1.016479e+00,1.062044e+03,4.933892e-04
3.527333e+02,1.454167e-01,2.579434e+05,4.238992e+04,1.415567e+07,1.535295e-09,1.034833e+00,1.068081e+03,5.044829e-04
3.527333e+02,1.558333e-01,2.540272e+05,4.204549e+04,1.545254e+07,1.543063e-09,1.054128e+00,1.074005e+03,5.156025e-04
3.527333e+02,1.662500e-01,2.502839e+05,4.169931e+04,1.680097e+07,1.550304e-09,1.074303e+00,1.079820e+03,5.267411e-04
3.527333e+02,1.766667e-01,2.467154e+05,4.135189e+04,1.820260e+07,1.556942e-09,1.095299e+00,1.085529e+03,5.378920e-04
3.527333e+02,1.870833e-01,2.433245e+05,4.100368e+04,1.965890e+07,1.562925e-09,1.117064e+00,1.091135e+03,5.490491e-04
3.527333e+02,1.975000e-01,2.401140e+05,4.065511e+04,2.117116e+07,1.568220e-09,1.139545e+00,1.096640e+03,5.602067e-04
3.527333e+02,2.079167e-01,2.370875e+05,4.030658e+04,2.274055e+07,1.572809e-09,1.162694e+00,1.102048e+03,5.713596e-04
3.527333e+02,2.183333e-01,2.342484e+05,3.995845e+04,2.436809e+07,1.576690e-09,1.186466e+00,1.107360e+03,5.825027e-04
3.527333e+02,2.287500e-01,2.316005e+05,3.961105e+04,2.605470e+07,1.579873e-09,1.210818e+00,1.112580e+03,5.936315e-04
3.527333e+02,2.391667e-01,2.291476e+05,3.926468e+04,2.780115e+07,1.582378e-09,1.235709e+00,1.117709e+03,6.047416e-04
3.527333e+02,2.495833e-01,2.268932e+05,3.891963e+04,2.960814e+07,1.584233e-09,1.261100e+00,1.122751e+03,6.158293e-04
3.527333e+02,2.600000e-01,2.248412e+05,3.857613e+04,3.147624e+07,1.585472e-09,1.286955e+00,1.127706e+03,6.268907e-04
3.581500e+02,1.000000e-02,3.484384e+05,5.758085e+04,8.528268e+05,1.492524e-09,8.960737e-01,9.760940e+02,3.423683e-04
3.581500e+02,2.041667e-02,3.410693e+05,5.726754e+04,1.742301e+06,1.480427e-09,8.966463e-01,9.837763e+02,3.518062e-04
3.581500e+02,3.083333e-02,3.340719e+05,5.693773e+04,2.638966e+06,1.473451e-09,8.992828e-01,9.912979e+02,3.613974e-04
3.581500e+02,4.125000e-02,3.274050e+05,5.659306e+04,3.548460e+06,1.470623e-09,9.038551e-01,9.986638e+02,3.711265e-04
3.581500e+02,5.166667e-02,3.210347e+05,5.623505e+04,4.475948e+06,1.471106e-09,9.102433e-01,1.005879e+03,3.809789e-04
3.581500e+02,6.208333e-02,3.149332e+05,5.586510e+04,5.426166e+06,1.474184e-09,9.183346e-01,1.012947e+03,3.909413e-04
3.581500e+02,7.250000e-02,3.090780e+05,5.548454e+04,6.403448e+06,1.479242e-09,9.280230e-01,1.019874e+03,4.010010e-04
3.581500e+02,8.291667e-02,3.034515e+05,5.509461e+04,7.411758e+06,1.485760e-09,9.392090e-01,1.026663e+03,4.111463e-04
3.581500e+02,9.333333e-02,2.980395e+05,5.469645e+04,8.454718e+06,1.493297e-09,9.517990e-01,1.033318e+03,4.213665e-04
3.581500e+02,1.037500e-01,2.928314e+05,5.429114e+04,9.535634e+06,1.501482e-09,9.657047e-01,1.039843e+03,4.316513e-04
3.581500e+02,1.141667e-01,2.878192e+05,5.387968e+04,1.065752e+07,1.510008e-09,9.808435e-01,1.046243e+03,4.419913e-04
3.581500e+02,1.245833e-01,2.829972e+05,5.346297e+04,1.182312e+07,1.518617e-09,9.971372e-01,1.052520e+03,4.523777e-04
3.581500e+02,1.350000e-01,2.783619e+05,5.304189e+04,1.303492e+07,1.527102e-09,1.014512e+00,1.058678e+03,4.628024e-04
3.581500e+02,1.454167e-01,2.739110e+05,5.261722e+04,1.429518e+07,1.535295e-09,1.032900e+00,1.064721e+03,4.732576e-04
3.581500e+02,1.558333e-01,2.696438e+05,5.218970e+04,1.560594e+07,1.543063e-09,1.052235e+00,1.070651e+03,4.837364e-04
3.581500e+02,1.662500e-01,2.655605e+05,5.176000e+04,1.696906e+07,1.550304e-09,1.072455e+00,1.076472e+03,4.942321e-04
3.581500e+02,1.766667e-01,2.616624e+05,5.132875e+04,1.838619e+07,1.556942e-09,1.093503e+00,1.082187e+03,5.047385e-04
3.581500e+02,1.870833e-01,2.579512e+05,5.089653e+04,1.985882e+07,1.562925e-09,1.115324e+00,1.087798e+03,5.152499e-04
3.581500e+02,1.975000e-01,2.544291e+05,5.046386e+04,2.138827e+07,1.568220e-09,1.137867e+00,1.093309e+03,5.257610e-04
3.581500e+02,2.079167e-01,2.510990e+05,5.003125e+04,2.297575e+07,1.572809e-09,1.161083e+00,1.098722e+03,5.362668e-04
3.581500e+02,2.183333e-01,2.479637e+05,4.959912e+04,2.462229e+07,1.576690e-09,1.184926e+00,1.104040e+03,5.467627e-04
3.581500e+02,2.287500e-01,2.450264e+05,4.916791e+04,2.632881e+07,1.579873e-09,1.209353e+00,1.109265e+03,5.572445e-04
3.581500e+02,2.391667e-01,2.422903e+05,4.873797e+04,2.809612e+07,1.582378e-09,1.234323e+00,1.114399e+03,5.677081e-04
3.581500e+02,2.495833e-01,2.397586e+05,4.830966e+04,2.992493e+07,1.584233e-09,1.259797e+00,1.119446e+03,5.781499e-04
3.581500e+02,2.600000e-01,2.374345e+05,4.788329e+04,3.181583e+07,1.585472e-09,1.285739e+00,1.124406e+03,5.885663e-04
3.635667e+02,1.000000e-02,3.705356e+05,7.094853e+04,8.606648e+05,1.492524e-09,8.941586e-01,9.725080e+02,3.214854e-04
3.635667e+02,2.041667e-02,3.625178e+05,7.056248e+04,1.758140e+06,1.480427e-09,8.946416e-01,9.802037e+02,3.304081e-04
3.635667e+02,3.083333e-02,3.549042e+05,7.015611e+04,2.662737e+06,1.473451e-09,8.971980e-01,9.877383e+02,3.394762e-04
3.635667e+02,4.125000e-02,3.476510e+05,6.973142e+04,3.580183e+06,1.470623e-09,9.016995e-01,9.951169e+02,3.486749e-04
3.635667e+02,5.166667e-02,3.407221e+05,6.929029e+04,4.515729e+06,1.471106e-09,9.080254e-01,1.002344e+03,3.579904e-04
3.635667e+02,6.208333e-02,3.340875e+05,6.883445e+04,5.474187e+06,1.474184e-09,9.160624e-01,1.009425e+03,3.674102e-04
3.635667e+02,7.250000e-02,3.277228e+05,6.836555e+04,6.459959e+06,1.479242e-09,9.257043e-01,1.016364e+03,3.769221e-04
3.635667e+02,8.291667e-02,3.216084e+05,6.788509e+04,7.477077e+06,1.485760e-09,9.368510e-01,1.023164e+03,3.865153e-04
3.635667e+02,9.333333e-02,3.157287e+05,6.739450e+04,8.529221e+06,1.493297e-09,9.494085e-01,1.029831e+03,3.961794e-04
3.635667e+02,1.037500e-01,3.100713e+05,6.689510e+04,9.619751e+06,1.501482e-09,9.632882e-01,1.036367e+03,4.059049e-04
3.635667e+02,1.141667e-01,3.046268e+05,6.638811e+04,1.075173e+07,1.510008e-09,9.784071e-01,1.042778e+03,4.156826e-04
3.635667e+02,1.245833e-01,2.993885e+05,6.587467e+04,1.192795e+07,1.518617e-09,9.946867e-01,1.049066e+03,4.255045e-04
3.635667e+02,1.350000e-01,2.943512e+05,6.535583e+04,1.315093e+07,1.527102e-09,1.012053e+00,1.055235e+03,4.353626e-04
3.635667e+02,1.454167e-01,2.895119e+05,6.483257e+04,1.442299e+07,1.535295e-09,1.030437e+00,1.061288e+03,4.452499e-04
3.635667e+02,1.558333e-01,2.848687e+05,6.430579e+04,1.574619e+07,1.543063e-09,1.049773e+00,1.067228e+03,4.551595e-04
3.635667e+02,1.662500e-01,2.804210e+05,6.377634e+04,1.712240e+07,1.550304e-09,1.070000e+00,1.073059e+03,4.650852e-04
3.635667e+02,1.766667e-01,2.761689e+05,6.324497e+04,1.855333e+07,1.556942e-09,1.091058e+00,1.078784e+03,4.750211e-04
3.635667e+02,1.870833e-01,2.721135e+05,6.271241e+04,2.004049e+07,1.562925e-09,1.112894e+00,1.084405e+03,4.849619e-04
3.635667e+02,1.975000e-01,2.682564e+05,6.217930e+04,2.158522e+07,1.568220e-09,1.135455e+00,1.089925e+03,4.949025e-04
3.635667e+02,2.079167e-01,2.645995e+05,6.164625e+04,2.318874e+07,1.572809e-09,1.158693e+00,1.095348e+03,5.048383e-04
3.635667e+02,2.183333e-01,2.611453e+05,6.111381e+04,2.485211e+07,1.576690e-09,1.182561e+00,1.100675e+03,5.147647e-04
3.635667e+02,2.287500e-01,2.578961e+05,6.058248e+04,2.657627e+07,1.579873e-09,1.207017e+00,1.105908e+03,5.246779e-04
3.635667e+02,2.391667e-01,2.548547e+05,6.005273e+04,2.836204e+07,1.582378e-09,1.232019e+00,1.111052e+03,5.345740e-04
3.635667e+02,2.495833e-01,2.520237e+05,5.952499e+04,3.021013e+07,1.584233e-09,1.257528e+00,1.116107e+03,5.444494e-04
3.635667e+02,2.600000e-01,2.494060e+05,5.899963e+04,3.212116e+07,1.585472e-09,1.283508e+00,1.121076e+03,5.543011e-04
3.689833e+02,1.000000e-02,3.926327e+05,8.680879e+04,8.680375e+05,1.492524e-09,8.920320e-01,9.687914e+02,3.027245e-04
3.689833e+02,2.041667e-02,3.839330e+05,8.633644e+04,1.773009e+06,1.480427e-09,8.924177e-01,9.765055e+02,3.111695e-04
3.689833e+02,3.083333e-02,3.756707e+05,8.583923e+04,2.685003e+06,1.473451e-09,8.948831e-01,9.840582e+02,3.197545e-04
3.689833e+02,4.125000e-02,3.677994e+05,8.531960e+04,3.609826e+06,1.470623e-09,8.992993e-01,9.914545e+02,3.284656e-04
3.689833e+02,5.166667e-02,3.602804e+05,8.477986e+04,4.552803e+06,1.471106e-09,9.055456e-01,9.986992e+02,3.372895e-04
3.689833e+02,6.208333e-02,3.530818e+05,8.422212e+04,5.518812e+06,1.474184e-09,9.135084e-01,1.005797e+03,3.462141e-04
3.689833e+02,7.250000e-02,3.461772e+05,8.364839e+04,6.512322e+06,1.479242e-09,9.230811e-01,1.012752e+03,3.552280e-04
3.689833e+02,8.291667e-02,3.395451e+05,8.306053e+04,7.537419e+06,1.485760e-09,9.341633e-01,1.019569e+03,3.643206e-04
3.689833e+02,9.333333e-02,3.331682e+05,8.246027e+04,8.597838e+06,1.493297e-09,9.466609e-01,1.026252e+03,3.734821e-04
3.689833e+02,1.037500e-01,3.270326e+05,8.184923e+04,9.696986e+06,1.501482e-09,9.604850e-01,1.032804e+03,3.827032e-04
3.689833e+02,1.141667e-01,3.211276e+05,8.122891e+04,1.083797e+07,1.510008e-09,9.755524e-01,1.039230e+03,3.919755e-04
3.689833e+02,1.245833e-01,3.154448e+05,8.060069e+04,1.202362e+07,1.518617e-09,9.917844e-01,1.045533e+03,4.012909e-04
3.689833e+02,1.350000e-01,3.099782e+05,7.996586e+04,1.325651e+07,1.527102e-09,1.009107e+00,1.051716e+03,4.106419e-04
3.689833e+02,1.454167e-01,3.047233e+05,7.932563e+04,1.453896e+07,1.535295e-09,1.027451e+00,1.057784e+03,4.200218e-04
3.689833e+02,1.558333e-01,2.996775e+05,7.868110e+04,1.587308e+07,1.543063e-09,1.046750e+00,1.063739e+03,4.294240e-04
3.689833e+02,1.662500e-01,2.948390e+05,7.803328e+04,1.726079e+07,1.550304e-09,1.066942e+00,1.069584e+03,4.388425e-04
3.689833e+02,1.766667e-01,2.902071e+05,7.738313e+04,1.870379e+07,1.556942e-09,1.087970e+00,1.075322e+03,4.482717e-04
3.689833e+02,1.870833e-01,2.857822e+05,7.673152e+04,2.020362e+07,1.562925e-09,1.109778e+00,1.080957e+03,4.577066e-04
3.689833e+02,1.975000e-01,2.815650e+05,7.607923e+04,2.176166e+07,1.568220e-09,1.132314e+00,1.086490e+03,4.671421e-04
3.689833e+02,2.079167e-01,2.775567e+05,7.542702e+04,2.337913e+07,1.572809e-09,1.155529e+00,1.091926e+03,4.765738e-04
3.689833e+02,2.183333e-01,2.737591e+05,7.477555e+04,2.505711e+07,1.576690e-09,1.179378e+00,1.097265e+03,4.859976e-04
3.689833e+02,2.287500e-01,2.701741e+05,7.412545e+04,2.679657e+07,1.579873e-09,1.203816e+00,1.102511e+03,4.954095e-04
3.689833e+02,2.391667e-01,2.668039e+05,7.347728e+04,2.859833e+07,1.582378e-09,1.228802e+00,1.107667e+03,5.048059e-04
3.689833e+02,2.495833e-01,2.636506e+05,7.283156e+04,3.046312e+07,1.584233e-09,1.254298e+00,1.112734e+03,5.141834e-04
3.689833e+02,2.600000e-01,2.607164e+05,7.218877e+04,3.239155e+07,1.585472e-09,1.280266e+00,1.117715e+03,5.235390e-04
3.744000e+02,1.000000e-02,4.147314e+05,1.055079e+05,8.749466e+05,1.492524e-09,8.897017e-01,9.649487e+02,2.858045e-04
3.744000e+02,2.041667e-02,4.053147e+05,1.049338e+05,1.786913e+06,1.480427e-09,8.899823e-01,9.726862e+02,2.938046e-04
3.744000e+02,3.083333e-02,3.963691e+05,1.043295e+05,2.705768e+06,1.473451e-09,8.923453e-01,9.802618e+02,3.019419e-04
3.744000e+02,4.125000e-02,3.878455e+05,1.036979e+05,3.637389e+06,1.470623e-09,8.966619e-01,9.876805e+02,3.102029e-04
3.744000e+02,5.166667e-02,3.797031e+05,1.030419e+05,4.587167e+06,1.471106e-09,9.028113e-01,9.949471e+02,3.185748e-04
3.744000e+02,6.208333e-02,3.719077e+05,1.023640e+05,5.560038e+06,1.474184e-09,9.106796e-01,1.002066e+03,3.270458e-04
3.744000e+02,7.250000e-02,3.644309e+05,1.016667e+05,6.560524e+06,1.479242e-09,9.201602e-01,1.009043e+03,3.356050e-04
3.744000e+02,8.291667e-02,3.572493e+05,1.009522e+05,7.592763e+06,1.485760e-09,9.311528e-01,1.015880e+03,3.442421e-04
3.744000e+02,9.333333e-02,3.503440e+05,1.002227e+05,8.660535e+06,1.493297e-09,9.435629e-01,1.022583e+03,3.529475e-04
