# boron_feed,boron_limit,LCOW,SEC,Recovery,RO1_Boron_rej,RO1_Feed_pH,HCl dose,RO2_Boron_rej,RO2_Feed_pH,NaOH dose,Mem Area RO1,Mem Area RO2,P1,P2
1.252000e-02,2.400000e-03,9.048874e-01,5.102562e+00,5.925402e-01,5.000000e-01,5.500000e+00,6.034157e+01,7.628459e-01,9.625448e+00,1.670950e+01,1.074721e+02,7.052182e+01,6.888644e+06,1.231415e+06
1.348000e-02,3.000000e-04,9.845302e-01,5.114269e+00,5.957035e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.772382e-01,1.142258e+01,1.446132e+02,1.066948e+02,7.084965e+01,6.942451e+06,1.232227e+06
1.348000e-02,5.000000e-04,9.539847e-01,5.109760e+00,5.945020e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.614792e-01,1.120532e+01,9.554199e+01,1.069903e+02,7.072516e+01,6.921901e+06,1.231919e+06
1.348000e-02,1.000000e-03,9.242678e-01,5.105396e+00,5.933192e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.198718e-01,1.077588e+01,4.782127e+01,1.072809e+02,7.060257e+01,6.901806e+06,1.231615e+06
1.348000e-02,2.400000e-03,9.060346e-01,5.102729e+00,5.925864e-01,5.000000e-01,5.500000e+00,6.034157e+01,7.833935e-01,9.760930e+00,1.855081e+01,1.074607e+02,7.052662e+01,6.889424e+06,1.231427e+06
1.444000e-02,3.000000e-04,9.890916e-01,5.114944e+00,5.958817e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.787836e-01,1.144739e+01,1.519427e+02,1.066509e+02,7.086811e+01,6.945511e+06,1.232273e+06
1.444000e-02,5.000000e-04,9.577110e-01,5.110309e+00,5.946494e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.641320e-01,1.123845e+01,1.015273e+02,1.069541e+02,7.074043e+01,6.924414e+06,1.231957e+06
1.444000e-02,1.000000e-03,9.265558e-01,5.105731e+00,5.934107e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.255952e-01,1.082814e+01,5.149463e+01,1.072584e+02,7.061206e+01,6.903357e+06,1.231639e+06
1.444000e-02,2.400000e-03,9.070639e-01,5.102879e+00,5.926279e-01,5.000000e-01,5.500000e+00,6.034157e+01,8.006645e-01,9.876460e+00,2.020300e+01,1.074505e+02,7.053092e+01,6.890124e+06,1.231438e+06
1.540000e-02,3.000000e-04,9.934479e-01,5.115590e+00,5.960516e-01,5.000000e-01,5.500000e+00,6.034157e+01,9.801325e-01,1.146980e+01,1.589431e+02,1.066091e+02,7.088571e+01,6.948431e+06,1.232317e+06
