# boron_feed,boron_limit,RO1_Boron_rej,LCOW,RO2_Boron_rej
5.000000e-03,1.000000e-03,5.500000e-01,9.025292e-01,7.772244e-01
5.000000e-03,1.000000e-03,6.000000e-01,9.025292e-01,7.771629e-01
5.000000e-03,1.000000e-03,6.500000e-01,9.025292e-01,7.773015e-01
5.000000e-03,1.000000e-03,7.000000e-01,9.025292e-01,7.774025e-01
5.000000e-03,2.400000e-03,4.000000e-01,9.025292e-01,7.766838e-01
5.000000e-03,2.400000e-03,4.500000e-01,9.025292e-01,7.769845e-01
5.000000e-03,2.400000e-03,5.000000e-01,9.025292e-01,7.767644e-01
5.000000e-03,2.400000e-03,5.500000e-01,9.025292e-01,7.772244e-01
5.000000e-03,2.400000e-03,6.000000e-01,9.025292e-01,7.771629e-01
5.000000e-03,2.400000e-03,6.500000e-01,9.025292e-01,7.773015e-01
5.000000e-03,2.400000e-03,7.000000e-01,9.025292e-01,7.774025e-01
5.250000e-03,5.000000e-04,4.000000e-01,9.214415e-01,9.223986e-01
5.250000e-03,5.000000e-04,4.500000e-01,9.167185e-01,9.129106e-01
5.250000e-03,5.000000e-04,5.000000e-01,9.128034e-01,8.941799e-01
5.250000e-03,5.000000e-04,5.500000e-01,9.095321e-01,8.706643e-01
5.250000e-03,5.000000e-04,6.000000e-01,9.068887e-01,8.412699e-01
5.250000e-03,5.000000e-04,6.500000e-01,9.050298e-01,8.034770e-01
5.250000e-03,5.000000e-04,7.000000e-01,9.025292e-01,7.767166e-01
5.250000e-03,1.000000e-03,4.000000e-01,9.096838e-01,8.421053e-01
5.250000e-03,1.000000e-03,4.500000e-01,9.062194e-01,8.068182e-01
5.250000e-03,1.000000e-03,5.000000e-01,9.025292e-01,7.769928e-01
5.250000e-03,1.000000e-03,5.500000e-01,9.025292e-01,7.768869e-01
5.250000e-03,1.000000e-03,6.000000e-01,9.025292e-01,7.768349e-01
5.250000e-03,1.000000e-03,6.500000e-01,9.025292e-01,7.769149e-01
5.250000e-03,1.000000e-03,7.000000e-01,9.025292e-01,7.767166e-01
5.250000e-03,2.400000e-03,4.000000e-01,9.025292e-01,7.767856e-01
5.250000e-03,2.400000e-03,4.500000e-01,9.025292e-01,7.770244e-01
5.250000e-03,2.400000e-03,5.000000e-01,9.025292e-01,7.769928e-01
5.250000e-03,2.400000e-03,5.500000e-01,9.025292e-01,7.768869e-01
5.250000e-03,2.400000e-03,6.000000e-01,9.025292e-01,7.768349e-01
5.250000e-03,2.400000e-03,6.500000e-01,9.025292e-01,7.769149e-01
5.250000e-03,2.400000e-03,7.000000e-01,9.025292e-01,7.767166e-01
5.500000e-03,5.000000e-04,4.000000e-01,9.228240e-01,9.294533e-01
5.500000e-03,5.000000e-04,4.500000e-01,9.178401e-01,9.174943e-01
5.500000e-03,5.000000e-04,5.000000e-01,9.137429e-01,8.994709e-01
5.500000e-03,5.000000e-04,5.500000e-01,9.103094e-01,8.771311e-01
5.500000e-03,5.000000e-04,6.000000e-01,9.074819e-01,8.492064e-01
5.500000e-03,5.000000e-04,6.500000e-01,9.053875e-01,8.133032e-01
5.500000e-03,5.000000e-04,7.000000e-01,9.025292e-01,7.773686e-01
5.500000e-03,1.000000e-03,4.000000e-01,9.109238e-01,8.508772e-01
5.500000e-03,1.000000e-03,4.500000e-01,9.069732e-01,8.181819e-01
5.500000e-03,1.000000e-03,5.000000e-01,9.047312e-01,7.777779e-01
5.500000e-03,1.000000e-03,5.500000e-01,9.025292e-01,7.768762e-01
5.500000e-03,1.000000e-03,6.000000e-01,9.025292e-01,7.772496e-01
5.500000e-03,1.000000e-03,6.500000e-01,9.025292e-01,7.771816e-01
5.500000e-03,1.000000e-03,7.000000e-01,9.025292e-01,7.773686e-01
5.500000e-03,2.400000e-03,4.000000e-01,9.025292e-01,7.768237e-01
5.500000e-03,2.400000e-03,4.500000e-01,9.025292e-01,7.770550e-01
5.500000e-03,2.400000e-03,5.000000e-01,9.025292e-01,7.771191e-01
5.500000e-03,2.400000e-03,5.500000e-01,9.025292e-01,7.768762e-01
5.500000e-03,2.400000e-03,6.000000e-01,9.025292e-01,7.772496e-01
5.500000e-03,2.400000e-03,6.500000e-01,9.025292e-01,7.771816e-01
5.500000e-03,2.400000e-03,7.000000e-01,9.025292e-01,7.773686e-01
5.750000e-03,5.000000e-04,4.000000e-01,9.242066e-01,9.365079e-01
5.750000e-03,5.000000e-04,4.500000e-01,9.189617e-01,9.220779e-01
5.750000e-03,5.000000e-04,5.000000e-01,9.146824e-01,9.047619e-01
5.750000e-03,5.000000e-04,5.500000e-01,9.110866e-01,8.835979e-01
5.750000e-03,5.000000e-04,6.000000e-01,9.080751e-01,8.571429e-01
5.750000e-03,5.000000e-04,6.500000e-01,9.057452e-01,8.231293e-01
5.750000e-03,5.000000e-04,7.000000e-01,9.043322e-01,7.777779e-01
5.750000e-03,1.000000e-03,4.000000e-01,9.121638e-01,8.596491e-01
5.750000e-03,1.000000e-03,4.500000e-01,9.078526e-01,8.277512e-01
5.750000e-03,1.000000e-03,5.000000e-01,9.051635e-01,7.894737e-01
5.750000e-03,1.000000e-03,5.500000e-01,9.038257e-01,7.426901e-01
5.750000e-03,1.000000e-03,6.000000e-01,9.025292e-01,7.767296e-01
5.750000e-03,1.000000e-03,6.500000e-01,9.025292e-01,7.770233e-01
5.750000e-03,1.000000e-03,7.000000e-01,9.025292e-01,7.770862e-01
5.750000e-03,2.400000e-03,4.000000e-01,9.025292e-01,7.769030e-01
5.750000e-03,2.400000e-03,4.500000e-01,9.025292e-01,7.769798e-01
5.750000e-03,2.400000e-03,5.000000e-01,9.025292e-01,7.770410e-01
5.750000e-03,2.400000e-03,5.500000e-01,9.025292e-01,7.771671e-01
5.750000e-03,2.400000e-03,6.000000e-01,9.025292e-01,7.767296e-01
5.750000e-03,2.400000e-03,6.500000e-01,9.025292e-01,7.770233e-01
5.750000e-03,2.400000e-03,7.000000e-01,9.025292e-01,7.770862e-01
6.000000e-03,5.000000e-04,4.000000e-01,nan,nan
6.000000e-03,5.000000e-04,4.500000e-01,9.199224e-01,9.244144e-01
6.000000e-03,5.000000e-04,5.000000e-01,9.155863e-01,9.072682e-01
6.000000e-03,5.000000e-04,5.500000e-01,9.118544e-01,8.879091e-01
6.000000e-03,5.000000e-04,6.000000e-01,9.087065e-01,8.624339e-01
6.000000e-03,5.000000e-04,6.500000e-01,9.061850e-01,8.308193e-01
6.000000e-03,5.000000e-04,7.000000e-01,9.045238e-01,7.878789e-01
6.000000e-03,1.000000e-03,4.000000e-01,9.134646e-01,8.663325e-01
6.000000e-03,1.000000e-03,4.500000e-01,9.088138e-01,8.359535e-01
6.000000e-03,1.000000e-03,5.000000e-01,9.057349e-01,7.994988e-01
6.000000e-03,1.000000e-03,5.500000e-01,9.025292e-01,7.769016e-01
6.000000e-03,1.000000e-03,6.000000e-01,9.025292e-01,7.772031e-01
6.000000e-03,1.000000e-03,6.500000e-01,9.025292e-01,7.770550e-01
6.000000e-03,1.000000e-03,7.000000e-01,9.025292e-01,7.768978e-01
6.000000e-03,2.400000e-03,4.000000e-01,9.025292e-01,7.769421e-01
6.000000e-03,2.400000e-03,4.500000e-01,9.025292e-01,7.769684e-01
6.000000e-03,2.400000e-03,5.000000e-01,9.025292e-01,7.768236e-01
6.000000e-03,2.400000e-03,5.500000e-01,9.025292e-01,7.769016e-01
6.000000e-03,2.400000e-03,6.000000e-01,9.025292e-01,7.772031e-01
6.000000e-03,2.400000e-03,6.500000e-01,9.025292e-01,7.770550e-01
6.000000e-03,2.400000e-03,7.000000e-01,9.025292e-01,7.768978e-01
6.250000e-03,5.000000e-04,4.000000e-01,nan,nan
6.250000e-03,5.000000e-04,4.500000e-01,9.208831e-01,9.267509e-01
6.250000e-03,5.000000e-04,5.000000e-01,9.164903e-01,9.097744e-01
6.250000e-03,5.000000e-04,5.500000e-01,9.126223e-01,8.922203e-01
6.250000e-03,5.000000e-04,6.000000e-01,9.093380e-01,8.677249e-01
6.250000e-03,5.000000e-04,6.500000e-01,9.066249e-01,8.385094e-01
6.250000e-03,5.000000e-04,7.000000e-01,9.047558e-01,7.971016e-01
6.250000e-03,1.000000e-03,4.000000e-01,9.147653e-01,8.730159e-01
6.250000e-03,1.000000e-03,4.500000e-01,9.097749e-01,8.441559e-01
6.250000e-03,1.000000e-03,5.000000e-01,9.063064e-01,8.095239e-01
6.250000e-03,1.000000e-03,5.500000e-01,9.044237e-01,7.671959e-01
6.250000e-03,1.000000e-03,6.000000e-01,9.025292e-01,7.768569e-01
6.250000e-03,1.000000e-03,6.500000e-01,9.025292e-01,7.771174e-01
6.250000e-03,1.000000e-03,7.000000e-01,9.025292e-01,7.773653e-01
6.250000e-03,2.400000e-03,4.000000e-01,9.025292e-01,7.769776e-01
6.250000e-03,2.400000e-03,4.500000e-01,9.025292e-01,7.770231e-01
6.250000e-03,2.400000e-03,5.000000e-01,9.025292e-01,7.767858e-01
6.250000e-03,2.400000e-03,5.500000e-01,9.025292e-01,7.768381e-01
6.250000e-03,2.400000e-03,6.000000e-01,9.025292e-01,7.768569e-01
6.250000e-03,2.400000e-03,6.500000e-01,9.025292e-01,7.771174e-01
6.250000e-03,2.400000e-03,7.000000e-01,9.025292e-01,7.773653e-01
6.500000e-03,5.000000e-04,4.000000e-01,nan,nan
6.500000e-03,5.000000e-04,4.500000e-01,9.218439e-01,9.290874e-01
6.500000e-03,5.000000e-04,5.000000e-01,9.173942e-01,9.122807e-01
6.500000e-03,5.000000e-04,5.500000e-01,9.133901e-01,8.965315e-01
6.500000e-03,5.000000e-04,6.000000e-01,9.099695e-01,8.730159e-01
6.500000e-03,5.000000e-04,6.500000e-01,9.070943e-01,8.452381e-01
6.500000e-03,5.000000e-04,7.000000e-01,9.050157e-01,8.055556e-01
6.500000e-03,1.000000e-03,4.000000e-01,9.160700e-01,8.787879e-01
6.500000e-03,1.000000e-03,4.500000e-01,9.107912e-01,8.512397e-01
6.500000e-03,1.000000e-03,5.000000e-01,9.069732e-01,8.181819e-01
6.500000e-03,1.000000e-03,5.500000e-01,9.047312e-01,7.777779e-01
6.500000e-03,1.000000e-03,6.000000e-01,9.025292e-01,7.770577e-01
6.500000e-03,1.000000e-03,6.500000e-01,9.025292e-01,7.769370e-01
6.500000e-03,1.000000e-03,7.000000e-01,9.025292e-01,7.767819e-01
6.500000e-03,2.400000e-03,4.000000e-01,9.025292e-01,7.769845e-01
6.500000e-03,2.400000e-03,4.500000e-01,9.025292e-01,7.769886e-01
6.500000e-03,2.400000e-03,5.000000e-01,9.025292e-01,7.769735e-01
6.500000e-03,2.400000e-03,5.500000e-01,9.025292e-01,7.771188e-01
6.500000e-03,2.400000e-03,6.000000e-01,9.025292e-01,7.770577e-01
6.500000e-03,2.400000e-03,6.500000e-01,9.025292e-01,7.769370e-01
6.500000e-03,2.400000e-03,7.000000e-01,9.025292e-01,7.767819e-01
6.750000e-03,5.000000e-04,4.000000e-01,nan,nan
6.750000e-03,5.000000e-04,4.500000e-01,9.228046e-01,9.314239e-01
6.750000e-03,5.000000e-04,5.000000e-01,9.182981e-01,9.147870e-01
6.750000e-03,5.000000e-04,5.500000e-01,9.141579e-01,9.008426e-01
6.750000e-03,5.000000e-04,6.000000e-01,9.106010e-01,8.783069e-01
6.750000e-03,5.000000e-04,6.500000e-01,9.075888e-01,8.509701e-01
6.750000e-03,5.000000e-04,7.000000e-01,9.053151e-01,8.130343e-01
6.750000e-03,1.000000e-03,4.000000e-01,9.173666e-01,8.838384e-01
6.750000e-03,1.000000e-03,4.500000e-01,9.118371e-01,8.574380e-01
6.750000e-03,1.000000e-03,5.000000e-01,9.077085e-01,8.257576e-01
6.750000e-03,1.000000e-03,5.500000e-01,9.051185e-01,7.870371e-01
6.750000e-03,1.000000e-03,6.000000e-01,9.025292e-01,7.770277e-01
6.750000e-03,1.000000e-03,6.500000e-01,9.025292e-01,7.771699e-01
6.750000e-03,1.000000e-03,7.000000e-01,9.025292e-01,7.771599e-01
6.750000e-03,2.400000e-03,4.000000e-01,9.025292e-01,7.769647e-01
6.750000e-03,2.400000e-03,4.500000e-01,9.025292e-01,7.769547e-01
6.750000e-03,2.400000e-03,5.000000e-01,9.025292e-01,7.769830e-01
6.750000e-03,2.400000e-03,5.500000e-01,9.025292e-01,7.769199e-01
6.750000e-03,2.400000e-03,6.000000e-01,9.025292e-01,7.770277e-01
6.750000e-03,2.400000e-03,6.500000e-01,9.025292e-01,7.771699e-01
6.750000e-03,2.400000e-03,7.000000e-01,9.025292e-01,7.771599e-01
7.000000e-03,5.000000e-04,4.000000e-01,nan,nan
7.000000e-03,5.000000e-04,4.500000e-01,9.237653e-01,9.337604e-01
7.000000e-03,5.000000e-04,5.000000e-01,9.192020e-01,9.172932e-01
7.000000e-03,5.000000e-04,5.500000e-01,9.149257e-01,9.051538e-01
7.000000e-03,5.000000e-04,6.000000e-01,9.112324e-01,8.835979e-01
7.000000e-03,5.000000e-04,6.500000e-01,9.080832e-01,8.567020e-01
7.000000e-03,5.000000e-04,7.000000e-01,9.056146e-01,8.205129e-01
7.000000e-03,1.000000e-03,4.000000e-01,9.186631e-01,8.888889e-01
7.000000e-03,1.000000e-03,4.500000e-01,9.128829e-01,8.636364e-01
7.000000e-03,1.000000e-03,5.000000e-01,9.084438e-01,8.333334e-01
7.000000e-03,1.000000e-03,5.500000e-01,9.055058e-01,7.962964e-01
7.000000e-03,1.000000e-03,6.000000e-01,9.040342e-01,7.500001e-01
7.000000e-03,1.000000e-03,6.500000e-01,9.025292e-01,7.768210e-01
7.000000e-03,1.000000e-03,7.000000e-01,9.025292e-01,7.771949e-01
7.000000e-03,2.400000e-03,4.000000e-01,9.025292e-01,7.769307e-01
7.000000e-03,2.400000e-03,4.500000e-01,9.025292e-01,7.768917e-01
7.000000e-03,2.400000e-03,5.000000e-01,9.025292e-01,7.768912e-01
7.000000e-03,2.400000e-03,5.500000e-01,9.025292e-01,7.768139e-01
7.000000e-03,2.400000e-03,6.000000e-01,9.025292e-01,7.768683e-01
7.000000e-03,2.400000e-03,6.500000e-01,9.025292e-01,7.768210e-01
7.000000e-03,2.400000e-03,7.000000e-01,9.025292e-01,7.771949e-01
7.250000e-03,5.000000e-04,4.000000e-01,nan,nan
7.250000e-03,5.000000e-04,4.500000e-01,9.247261e-01,9.360969e-01
7.250000e-03,5.000000e-04,5.000000e-01,9.201060e-01,9.197995e-01
7.250000e-03,5.000000e-04,5.500000e-01,9.156935e-01,9.094650e-01
7.250000e-03,5.000000e-04,6.000000e-01,9.118639e-01,8.888889e-01
7.250000e-03,5.000000e-04,6.500000e-01,9.085777e-01,8.624339e-01
7.250000e-03,5.000000e-04,7.000000e-01,9.059434e-01,8.271606e-01
7.250000e-03,1.000000e-03,4.000000e-01,9.199459e-01,8.933333e-01
7.250000e-03,1.000000e-03,4.500000e-01,9.139435e-01,8.690909e-01
7.250000e-03,1.000000e-03,5.000000e-01,9.092333e-01,8.400000e-01
7.250000e-03,1.000000e-03,5.500000e-01,9.059775e-01,8.044445e-01
7.250000e-03,1.000000e-03,6.000000e-01,9.042507e-01,7.600001e-01
7.250000e-03,1.000000e-03,6.500000e-01,9.025292e-01,7.771965e-01
7.250000e-03,1.000000e-03,7.000000e-01,9.025292e-01,7.767422e-01
7.250000e-03,2.400000e-03,4.000000e-01,9.025292e-01,7.769007e-01
7.250000e-03,2.400000e-03,4.500000e-01,9.025292e-01,7.768547e-01
7.250000e-03,2.400000e-03,5.000000e-01,9.025292e-01,7.768247e-01
7.250000e-03,2.400000e-03,5.500000e-01,9.025292e-01,7.770746e-01
7.250000e-03,2.400000e-03,6.000000e-01,9.025292e-01,7.771229e-01
7.250000e-03,2.400000e-03,6.500000e-01,9.025292e-01,7.771965e-01
7.250000e-03,2.400000e-03,7.000000e-01,9.025292e-01,7.767422e-01
7.500000e-03,5.000000e-04,4.000000e-01,nan,nan
7.500000e-03,5.000000e-04,4.500000e-01,9.256868e-01,9.384334e-01
7.500000e-03,5.000000e-04,5.000000e-01,9.210099e-01,9.223058e-01
7.500000e-03,5.000000e-04,5.500000e-01,9.164341e-01,9.118475e-01
7.500000e-03,5.000000e-04,6.000000e-01,9.124817e-01,8.918129e-01
7.500000e-03,5.000000e-04,6.500000e-01,9.090870e-01,8.660540e-01
7.500000e-03,5.000000e-04,7.000000e-01,9.062956e-01,8.333334e-01
7.500000e-03,1.000000e-03,4.000000e-01,9.212193e-01,8.974359e-01
7.500000e-03,1.000000e-03,4.500000e-01,9.150071e-01,8.741259e-01
7.500000e-03,1.000000e-03,5.000000e-01,9.100492e-01,8.461539e-01
7.500000e-03,1.000000e-03,5.500000e-01,9.064857e-01,8.119659e-01
7.500000e-03,1.000000e-03,6.000000e-01,9.044607e-01,7.692309e-01
7.500000e-03,1.000000e-03,6.500000e-01,9.025292e-01,7.767603e-01
7.500000e-03,1.000000e-03,7.000000e-01,9.025292e-01,7.772774e-01
7.500000e-03,2.400000e-03,4.000000e-01,9.025292e-01,7.768828e-01
7.500000e-03,2.400000e-03,4.500000e-01,9.025292e-01,7.768354e-01
7.500000e-03,2.400000e-03,5.000000e-01,9.025292e-01,7.768175e-01
7.500000e-03,2.400000e-03,5.500000e-01,9.025292e-01,7.769336e-01
7.500000e-03,2.400000e-03,6.000000e-01,9.025292e-01,7.767525e-01
7.500000e-03,2.400000e-03,6.500000e-01,9.025292e-01,7.767603e-01
7.500000e-03,2.400000e-03,7.000000e-01,9.025292e-01,7.772774e-01
7.750000e-03,5.000000e-04,4.000000e-01,nan,nan
7.750000e-03,5.000000e-04,4.500000e-01,9.266475e-01,9.407699e-01
7.750000e-03,5.000000e-04,5.000000e-01,9.219138e-01,9.248120e-01
7.750000e-03,5.000000e-04,5.500000e-01,9.171747e-01,9.142300e-01
7.750000e-03,5.000000e-04,6.000000e-01,9.130995e-01,8.947369e-01
7.750000e-03,5.000000e-04,6.500000e-01,9.095964e-01,8.696742e-01
7.750000e-03,5.000000e-04,7.000000e-01,9.066709e-01,8.387097e-01
7.750000e-03,1.000000e-03,4.000000e-01,nan,nan
7.750000e-03,1.000000e-03,4.500000e-01,9.160686e-01,8.786214e-01
7.750000e-03,1.000000e-03,5.000000e-01,9.108920e-01,8.516484e-01
7.750000e-03,1.000000e-03,5.500000e-01,9.070535e-01,8.186814e-01
7.750000e-03,1.000000e-03,6.000000e-01,9.047365e-01,7.774726e-01
7.750000e-03,1.000000e-03,6.500000e-01,9.025292e-01,7.771930e-01
7.750000e-03,1.000000e-03,7.000000e-01,9.025292e-01,7.769367e-01
7.750000e-03,2.400000e-03,4.000000e-01,9.025292e-01,7.768649e-01
7.750000e-03,2.400000e-03,4.500000e-01,9.025292e-01,7.768303e-01
7.750000e-03,2.400000e-03,5.000000e-01,9.025292e-01,7.769649e-01
7.750000e-03,2.400000e-03,5.500000e-01,9.025292e-01,7.768061e-01
7.750000e-03,2.400000e-03,6.000000e-01,9.025292e-01,7.771185e-01
7.750000e-03,2.400000e-03,6.500000e-01,9.025292e-01,7.771930e-01
7.750000e-03,2.400000e-03,7.000000e-01,9.025292e-01,7.769367e-01
8.000000e-03,5.000000e-04,4.000000e-01,nan,nan
8.000000e-03,5.000000e-04,4.500000e-01,nan,nan
8.000000e-03,5.000000e-04,5.000000e-01,9.228178e-01,9.273183e-01
8.000000e-03,5.000000e-04,5.500000e-01,9.179153e-01,9.166125e-01
8.000000e-03,5.000000e-04,6.000000e-01,9.137172e-01,8.976608e-01
8.000000e-03,5.000000e-04,6.500000e-01,9.101057e-01,8.732944e-01
8.000000e-03,5.000000e-04,7.000000e-01,9.070462e-01,8.440861e-01
8.000000e-03,1.000000e-03,4.000000e-01,nan,nan
8.000000e-03,1.000000e-03,4.500000e-01,9.171301e-01,8.831169e-01
8.000000e-03,1.000000e-03,5.000000e-01,9.117349e-01,8.571429e-01
8.000000e-03,1.000000e-03,5.500000e-01,9.076213e-01,8.253969e-01
8.000000e-03,1.000000e-03,6.000000e-01,9.050124e-01,7.857144e-01
8.000000e-03,1.000000e-03,6.500000e-01,9.025292e-01,7.767377e-01
8.000000e-03,1.000000e-03,7.000000e-01,9.025292e-01,7.769691e-01
8.000000e-03,2.400000e-03,4.000000e-01,9.025292e-01,7.768690e-01
8.000000e-03,2.400000e-03,4.500000e-01,9.025292e-01,7.768357e-01
8.000000e-03,2.400000e-03,5.000000e-01,9.025292e-01,7.770182e-01
8.000000e-03,2.400000e-03,5.500000e-01,9.025292e-01,7.769612e-01
8.000000e-03,2.400000e-03,6.000000e-01,9.025292e-01,7.768021e-01
8.000000e-03,2.400000e-03,6.500000e-01,9.025292e-01,7.767377e-01
8.000000e-03,2.400000e-03,7.000000e-01,9.025292e-01,7.769691e-01
8.250000e-03,5.000000e-04,4.000000e-01,nan,nan
8.250000e-03,5.000000e-04,4.500000e-01,nan,nan
8.250000e-03,5.000000e-04,5.000000e-01,9.237217e-01,9.298246e-01
8.250000e-03,5.000000e-04,5.500000e-01,9.186559e-01,9.189950e-01
8.250000e-03,5.000000e-04,6.000000e-01,9.143350e-01,9.005848e-01
8.250000e-03,5.000000e-04,6.500000e-01,9.106151e-01,8.769145e-01
8.250000e-03,5.000000e-04,7.000000e-01,9.074215e-01,8.494624e-01
8.250000e-03,1.000000e-03,4.000000e-01,nan,nan
8.250000e-03,1.000000e-03,4.500000e-01,9.181853e-01,8.871473e-01
8.250000e-03,1.000000e-03,5.000000e-01,9.125947e-01,8.620690e-01
8.250000e-03,1.000000e-03,5.500000e-01,9.082345e-01,8.314177e-01
8.250000e-03,1.000000e-03,6.000000e-01,9.053437e-01,7.931035e-01
8.250000e-03,1.000000e-03,6.500000e-01,9.038627e-01,7.438424e-01
8.250000e-03,1.000000e-03,7.000000e-01,9.025292e-01,7.772295e-01
8.250000e-03,2.400000e-03,4.000000e-01,9.025292e-01,7.768545e-01
8.250000e-03,2.400000e-03,4.500000e-01,9.025292e-01,7.768444e-01
8.250000e-03,2.400000e-03,5.000000e-01,9.025292e-01,7.769456e-01
8.250000e-03,2.400000e-03,5.500000e-01,9.025292e-01,7.768403e-01
8.250000e-03,2.400000e-03,6.000000e-01,9.025292e-01,7.770335e-01
8.250000e-03,2.400000e-03,6.500000e-01,9.025292e-01,7.771651e-01
8.250000e-03,2.400000e-03,7.000000e-01,9.025292e-01,7.772295e-01
8.500000e-03,5.000000e-04,4.000000e-01,nan,nan
8.500000e-03,5.000000e-04,4.500000e-01,nan,nan
8.500000e-03,5.000000e-04,5.000000e-01,9.246256e-01,9.323308e-01
8.500000e-03,5.000000e-04,5.500000e-01,9.193965e-01,9.213775e-01
8.500000e-03,5.000000e-04,6.000000e-01,9.149528e-01,9.035088e-01
8.500000e-03,5.000000e-04,6.500000e-01,9.111244e-01,8.805347e-01
8.500000e-03,5.000000e-04,7.000000e-01,9.078232e-01,8.534239e-01
8.500000e-03,1.000000e-03,4.000000e-01,nan,nan
8.500000e-03,1.000000e-03,4.500000e-01,9.560278e-01,9.681818e-01
8.500000e-03,1.000000e-03,5.000000e-01,9.134608e-01,8.666667e-01
8.500000e-03,1.000000e-03,5.500000e-01,9.088711e-01,8.370371e-01
8.500000e-03,1.000000e-03,6.000000e-01,9.056958e-01,8.000001e-01
8.500000e-03,1.000000e-03,6.500000e-01,9.040794e-01,7.523811e-01
8.500000e-03,1.000000e-03,7.000000e-01,9.025292e-01,7.767382e-01
8.500000e-03,2.400000e-03,4.000000e-01,9.025292e-01,7.769931e-01
8.500000e-03,2.400000e-03,4.500000e-01,9.025292e-01,7.768790e-01
8.500000e-03,2.400000e-03,5.000000e-01,9.025292e-01,7.768305e-01
8.500000e-03,2.400000e-03,5.500000e-01,9.025292e-01,7.767898e-01
8.500000e-03,2.400000e-03,6.000000e-01,9.025292e-01,7.769376e-01
8.500000e-03,2.400000e-03,6.500000e-01,9.025292e-01,7.767689e-01
8.500000e-03,2.400000e-03,7.000000e-01,9.025292e-01,7.767382e-01
8.750000e-03,5.000000e-04,4.000000e-01,nan,nan
8.750000e-03,5.000000e-04,4.500000e-01,nan,nan
8.750000e-03,5.000000e-04,5.000000e-01,9.255296e-01,9.348371e-01
8.750000e-03,5.000000e-04,5.500000e-01,9.201372e-01,9.237600e-01
8.750000e-03,5.000000e-04,6.000000e-01,9.155706e-01,9.064328e-01
8.750000e-03,5.000000e-04,6.500000e-01,9.116337e-01,8.841548e-01
8.750000e-03,5.000000e-04,7.000000e-01,9.082249e-01,8.573854e-01
8.750000e-03,1.000000e-03,4.000000e-01,nan,nan
8.750000e-03,1.000000e-03,4.500000e-01,9.199412e-01,8.931624e-01
8.750000e-03,1.000000e-03,5.000000e-01,9.143301e-01,8.709677e-01
8.750000e-03,1.000000e-03,5.500000e-01,9.095274e-01,8.422939e-01
8.750000e-03,1.000000e-03,6.000000e-01,9.061040e-01,8.064517e-01
8.750000e-03,1.000000e-03,6.500000e-01,9.042624e-01,7.603688e-01
8.750000e-03,1.000000e-03,7.000000e-01,9.025292e-01,7.771479e-01
8.750000e-03,2.400000e-03,4.000000e-01,9.025292e-01,7.762854e-01
8.750000e-03,2.400000e-03,4.500000e-01,9.025292e-01,7.768967e-01
8.750000e-03,2.400000e-03,5.000000e-01,9.025292e-01,7.768414e-01
8.750000e-03,2.400000e-03,5.500000e-01,9.025292e-01,7.770147e-01
8.750000e-03,2.400000e-03,6.000000e-01,9.025292e-01,7.768956e-01
8.750000e-03,2.400000e-03,6.500000e-01,9.025292e-01,7.771202e-01
8.750000e-03,2.400000e-03,7.000000e-01,9.025292e-01,7.771479e-01
9.000000e-03,5.000000e-04,4.000000e-01,nan,nan
9.000000e-03,5.000000e-04,4.500000e-01,nan,nan
9.000000e-03,5.000000e-04,5.000000e-01,9.264335e-01,9.373434e-01
9.000000e-03,5.000000e-04,5.500000e-01,9.208778e-01,9.261425e-01
9.000000e-03,5.000000e-04,6.000000e-01,9.161883e-01,9.093567e-01
9.000000e-03,5.000000e-04,6.500000e-01,9.121431e-01,8.877750e-01
9.000000e-03,5.000000e-04,7.000000e-01,9.086265e-01,8.613469e-01
9.000000e-03,1.000000e-03,4.000000e-01,nan,nan
9.000000e-03,1.000000e-03,4.500000e-01,9.221676e-01,8.986579e-01
9.000000e-03,1.000000e-03,5.000000e-01,9.151967e-01,8.745520e-01
9.000000e-03,1.000000e-03,5.500000e-01,9.102195e-01,8.466746e-01
9.000000e-03,1.000000e-03,6.000000e-01,9.065719e-01,8.118280e-01
9.000000e-03,1.000000e-03,6.500000e-01,9.025292e-01,7.768283e-01
9.000000e-03,1.000000e-03,7.000000e-01,9.025292e-01,7.770569e-01
9.000000e-03,2.400000e-03,4.000000e-01,9.026964e-01,7.666665e-01
9.000000e-03,2.400000e-03,4.500000e-01,9.025292e-01,7.769149e-01
9.000000e-03,2.400000e-03,5.000000e-01,9.025292e-01,7.769381e-01
9.000000e-03,2.400000e-03,5.500000e-01,9.025292e-01,7.769530e-01
9.000000e-03,2.400000e-03,6.000000e-01,9.025292e-01,7.770395e-01
9.000000e-03,2.400000e-03,6.500000e-01,9.025292e-01,7.768283e-01
9.000000e-03,2.400000e-03,7.000000e-01,9.025292e-01,7.770569e-01
9.250000e-03,5.000000e-04,4.000000e-01,nan,nan
9.250000e-03,5.000000e-04,4.500000e-01,nan,nan
9.250000e-03,5.000000e-04,5.000000e-01,9.273374e-01,9.398496e-01
9.250000e-03,5.000000e-04,5.500000e-01,9.216184e-01,9.285250e-01
9.250000e-03,5.000000e-04,6.000000e-01,9.168061e-01,9.122807e-01
9.250000e-03,5.000000e-04,6.500000e-01,9.126524e-01,8.913952e-01
9.250000e-03,5.000000e-04,7.000000e-01,9.090282e-01,8.653085e-01
9.250000e-03,1.000000e-03,4.000000e-01,nan,nan
9.250000e-03,1.000000e-03,4.500000e-01,nan,nan
