# Water Recovery,Inlet Salinity,LCOW,SEC,Evaporator area,Compressor pressure ratio
4.875000e-01,7.000000e-02,4.391505e+00,2.064721e+01,7.426371e+02,1.553738e+00
4.912500e-01,3.500000e-02,4.301819e+00,1.964887e+01,7.140338e+02,1.520092e+00
4.912500e-01,7.000000e-02,4.388872e+00,2.064722e+01,7.492297e+02,1.553768e+00
4.950000e-01,3.500000e-02,4.297476e+00,1.963267e+01,7.204153e+02,1.519584e+00
4.950000e-01,7.000000e-02,4.386389e+00,2.064820e+01,7.558155e+02,1.553831e+00
4.987500e-01,3.500000e-02,4.293253e+00,1.961710e+01,7.267927e+02,1.519098e+00
4.987500e-01,7.000000e-02,4.384053e+00,2.065013e+01,7.623945e+02,1.553926e+00
5.025000e-01,3.500000e-02,4.289148e+00,1.960215e+01,7.331660e+02,1.518632e+00
5.025000e-01,7.000000e-02,4.381864e+00,2.065302e+01,7.689667e+02,1.554054e+00
5.062500e-01,3.500000e-02,4.285159e+00,1.958781e+01,7.395354e+02,1.518186e+00
5.062500e-01,7.000000e-02,4.379820e+00,2.065689e+01,7.755320e+02,1.554214e+00
5.100000e-01,3.500000e-02,4.281283e+00,1.957408e+01,7.459009e+02,1.517760e+00
5.100000e-01,7.000000e-02,4.377920e+00,2.066172e+01,7.820903e+02,1.554408e+00
5.137500e-01,3.500000e-02,4.277518e+00,1.956094e+01,7.522624e+02,1.517353e+00
5.137500e-01,7.000000e-02,4.376164e+00,2.066754e+01,7.886414e+02,1.554634e+00
5.175000e-01,3.500000e-02,4.273862e+00,1.954838e+01,7.586199e+02,1.516966e+00
5.175000e-01,7.000000e-02,4.374551e+00,2.067434e+01,7.951853e+02,1.554893e+00
5.212500e-01,3.500000e-02,4.270312e+00,1.953640e+01,7.649737e+02,1.516597e+00
5.212500e-01,7.000000e-02,4.373079e+00,2.068214e+01,8.017219e+02,1.555187e+00
5.250000e-01,3.500000e-02,4.266867e+00,1.952499e+01,7.713236e+02,1.516247e+00
5.250000e-01,7.000000e-02,4.371750e+00,2.069094e+01,8.082510e+02,1.555514e+00
5.287500e-01,3.500000e-02,4.263525e+00,1.951414e+01,7.776696e+02,1.515916e+00
5.287500e-01,7.000000e-02,4.370562e+00,2.070076e+01,8.147725e+02,1.555876e+00
5.325000e-01,3.500000e-02,4.260283e+00,1.950386e+01,7.840119e+02,1.515603e+00
5.325000e-01,7.000000e-02,4.369516e+00,2.071161e+01,8.212863e+02,1.556273e+00
