# Water Recovery,Inlet Salinity,LCOW,SEC,Evaporator area,Evaporator temperature,Evaporator pressure,Compressor pressure ratio
7.396552e-01,4.155172e-02,4.271861e+00,2.044315e+01,1.134692e+03,3.481500e+02,3.405078e+04,1.548361e+00
7.396552e-01,4.482759e-02,4.302448e+00,2.076368e+01,1.137749e+03,3.481500e+02,3.356733e+04,1.559278e+00
7.396552e-01,4.810345e-02,4.335286e+00,2.110909e+01,1.140417e+03,3.481500e+02,3.306933e+04,1.571136e+00
7.396552e-01,5.137931e-02,4.370501e+00,2.148086e+01,1.142633e+03,3.481500e+02,3.255763e+04,1.584010e+00
7.396552e-01,5.465517e-02,4.408225e+00,2.188054e+01,1.144334e+03,3.481500e+02,3.203311e+04,1.597980e+00
7.396552e-01,5.793103e-02,4.448598e+00,2.230967e+01,1.145452e+03,3.481500e+02,3.149664e+04,1.613132e+00
7.396552e-01,6.120690e-02,4.491765e+00,2.276984e+01,1.145920e+03,3.481500e+02,3.094912e+04,1.629557e+00
7.396552e-01,6.448276e-02,nan,nan,nan,nan,nan,nan
7.396552e-01,6.775862e-02,nan,nan,nan,nan,nan,nan
7.396552e-01,7.103448e-02,nan,nan,nan,nan,nan,nan
7.396552e-01,7.431034e-02,nan,nan,nan,nan,nan,nan
7.396552e-01,7.758621e-02,nan,nan,nan,nan,nan,nan
7.396552e-01,8.086207e-02,nan,nan,nan,nan,nan,nan
7.396552e-01,8.413793e-02,nan,nan,nan,nan,nan,nan
7.396552e-01,8.741379e-02,nan,nan,nan,nan,nan,nan
7.396552e-01,9.068966e-02,nan,nan,nan,nan,nan,nan
7.396552e-01,9.396552e-02,nan,nan,nan,nan,nan,nan
7.396552e-01,9.724138e-02,nan,nan,nan,nan,nan,nan
7.396552e-01,1.005172e-01,nan,nan,nan,nan,nan,nan
7.396552e-01,1.037931e-01,nan,nan,nan,nan,nan,nan
7.396552e-01,1.070690e-01,nan,nan,nan,nan,nan,nan
7.396552e-01,1.103448e-01,nan,nan,nan,nan,nan,nan
7.396552e-01,1.136207e-01,nan,nan,nan,nan,nan,nan
7.396552e-01,1.168966e-01,nan,nan,nan,nan,nan,nan
7.396552e-01,1.201724e-01,nan,nan,nan,nan,nan,nan
7.396552e-01,1.234483e-01,nan,nan,nan,nan,nan,nan
7.396552e-01,1.267241e-01,nan,nan,nan,nan,nan,nan
7.396552e-01,1.300000e-01,nan,nan,nan,nan,nan,nan
7.500000e-01,3.500000e-02,4.224956e+00,1.997402e+01,1.144385e+03,3.481500e+02,3.477298e+04,1.532572e+00
7.500000e-01,3.827586e-02,4.253525e+00,2.027126e+01,1.147935e+03,3.481500e+02,3.429452e+04,1.542580e+00
7.500000e-01,4.155172e-02,4.284330e+00,2.059306e+01,1.151156e+03,3.481500e+02,3.379890e+04,1.553495e+00
7.500000e-01,4.482759e-02,4.317498e+00,2.094098e+01,1.153984e+03,3.481500e+02,3.328707e+04,1.565391e+00
7.500000e-01,4.810345e-02,4.353163e+00,2.131667e+01,1.156351e+03,3.481500e+02,3.275999e+04,1.578350e+00
7.500000e-01,5.137931e-02,4.391468e+00,2.172181e+01,1.158188e+03,3.481500e+02,3.221862e+04,1.592457e+00
7.500000e-01,5.465517e-02,4.432563e+00,2.215811e+01,1.159422e+03,3.481500e+02,3.166397e+04,1.607806e+00
7.500000e-01,5.793103e-02,4.476602e+00,2.262730e+01,1.159979e+03,3.481500e+02,3.109702e+04,1.624497e+00
7.500000e-01,6.120690e-02,nan,nan,nan,nan,nan,nan
7.500000e-01,6.448276e-02,nan,nan,nan,nan,nan,nan
7.500000e-01,6.775862e-02,nan,nan,nan,nan,nan,nan
7.500000e-01,7.103448e-02,nan,nan,nan,nan,nan,nan
7.500000e-01,7.431034e-02,nan,nan,nan,nan,nan,nan
7.500000e-01,7.758621e-02,nan,nan,nan,nan,nan,nan
7.500000e-01,8.086207e-02,nan,nan,nan,nan,nan,nan
7.500000e-01,8.413793e-02,nan,nan,nan,nan,nan,nan
7.500000e-01,8.741379e-02,nan,nan,nan,nan,nan,nan
7.500000e-01,9.068966e-02,nan,nan,nan,nan,nan,nan
7.500000e-01,9.396552e-02,nan,nan,nan,nan,nan,nan
7.500000e-01,9.724138e-02,nan,nan,nan,nan,nan,nan
7.500000e-01,1.005172e-01,nan,nan,nan,nan,nan,nan
7.500000e-01,1.037931e-01,nan,nan,nan,nan,nan,nan
7.500000e-01,1.070690e-01,nan,nan,nan,nan,nan,nan
7.500000e-01,1.103448e-01,nan,nan,nan,nan,nan,nan
7.500000e-01,1.136207e-01,nan,nan,nan,nan,nan,nan
7.500000e-01,1.168966e-01,nan,nan,nan,nan,nan,nan
7.500000e-01,1.201724e-01,nan,nan,nan,nan,nan,nan
7.500000e-01,1.234483e-01,nan,nan,nan,nan,nan,nan
7.500000e-01,1.267241e-01,nan,nan,nan,nan,nan,nan
7.500000e-01,1.300000e-01,nan,nan,nan,nan,nan,nan
